p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
8.31727308179694e-06	0.276945847581659	0.248	0.146	0.216689915600056	3	IDH2
8.33263145173447e-06	0.306401723061958	0.453	0.309	0.217090047212038	3	SF3A1
8.38631507339935e-06	0.28944661286211	0.42	0.288	0.218488666607273	3	MAP2K2
8.57951975138737e-06	0.26726336311517	0.175	0.089	0.223522228082895	3	PPP2R2B
8.73923309765449e-06	0.318078164463416	0.208	0.116	0.227683239893193	3	UAP1
8.90205807535041e-06	0.4399494880973	0.321	0.21	0.231925319037104	3	NEU1
9.26842636446747e-06	0.282202278213502	0.299	0.187	0.241470312073471	3	FRYL
9.33969325082867e-06	0.253212052417564	0.106	0.044	0.243327028263839	3	YES1
1.03283092718577e-05	0.339560435441554	0.339	0.221	0.269083441459708	3	NUP98
1.0344485618108e-05	0.254158278592691	0.208	0.114	0.269504883808568	3	ZMYND11
1.04092675600949e-05	0.29485974809761	0.266	0.159	0.271192647743152	3	GYG1
1.06114245217799e-05	0.259018637893755	0.551	0.4	0.276459443065931	3	TLN1
1.06248675056573e-05	0.268476631588574	0.157	0.077	0.276809673124889	3	SIDT1
1.0813351611784e-05	0.252748956094856	0.898	0.773	0.281720249541808	3	YWHAZ
1.27789057378469e-05	0.26540908060602	0.686	0.543	0.332928831188126	3	EIF5
1.49128334699668e-05	0.252749813511961	0.445	0.307	0.388524050393046	3	WAS
1.56055958757237e-05	0.28132778887171	0.296	0.183	0.40657258935023	3	TMEM109
1.64407825019384e-05	0.384133045847588	0.369	0.249	0.428331706523	3	IDI1
1.69268595274375e-05	0.269028399720305	0.223	0.126	0.440995471268329	3	MAN2A1
1.73927647532985e-05	0.299984036435954	0.664	0.515	0.453133700117685	3	DDX3X
1.80447140553576e-05	0.286081553938222	0.536	0.397	0.470118935284231	3	ABHD17A
1.98295364311316e-05	0.281595448593848	0.54	0.38	0.516618912640273	3	TIPARP
1.99987332975409e-05	0.320058961161326	0.248	0.147	0.521026998600834	3	ELMSAN1
2.06342108760782e-05	0.264041487329897	0.328	0.213	0.537583095954466	3	RSBN1L
2.13514729642115e-05	0.274206327273935	0.299	0.19	0.556269925136603	3	COQ10B
2.22376046103688e-05	0.264369085223251	0.259	0.154	0.579356312913938	3	CDKN2AIP
2.30406674778993e-05	0.381520887449736	0.35	0.236	0.60027850980171	3	RNF125
2.56750292846769e-05	0.311409000414279	0.296	0.188	0.668911537953688	3	ARRB2
2.84033815637747e-05	0.2603188157882	0.42	0.293	0.739993299881023	3	IQGAP2
3.05567359365625e-05	0.277543355131444	0.766	0.622	0.796094641355262	3	LSP1
3.13129851574348e-05	0.306781422458478	0.164	0.088	0.815797202306649	3	GIGYF2
3.24447069329611e-05	0.257956251361963	0.372	0.255	0.845281949724437	3	ANKHD1
3.26902477537995e-05	0.279306669857014	0.215	0.126	0.851679024729739	3	CDK6
3.30025520010206e-05	0.312943140987486	0.219	0.13	0.85981548728259	3	SNX1
3.34356932511816e-05	0.265786200344004	0.175	0.094	0.871100116273035	3	SDE2
3.42441689592521e-05	0.253417621723938	0.255	0.154	0.892163333895396	3	SRPK2
3.70465609646419e-05	0.263298863414974	0.296	0.188	0.965174052811816	3	IGF2R
3.78174374252736e-05	0.261021214622501	0.332	0.22	0.985257697240653	3	REST
3.95682802620363e-05	0.283366380824668	0.299	0.192	1	3	ARFGEF1
4.10401656180233e-05	0.252238717958956	0.259	0.161	1	3	STIM2
4.19564449843105e-05	0.285776979212437	0.343	0.23	1	3	SMARCA5
4.3172881042597e-05	0.364444559696983	0.358	0.251	1	3	UBE2A
4.33033149543131e-05	0.349006170866065	0.339	0.234	1	3	CSNK1D
4.33250885822539e-05	0.268493750809516	0.226	0.133	1	3	TPST2
4.49850389099999e-05	0.266879294580541	0.296	0.192	1	3	ITGB7
4.57459256415948e-05	0.273499882400672	0.376	0.257	1	3	ZC3H15
4.58619680757373e-05	0.264206786468896	0.215	0.128	1	3	UBE2E3
4.70680596913137e-05	0.257684660758868	0.321	0.214	1	3	CSNK1G2
4.98189641019198e-05	0.312592634477015	0.453	0.33	1	3	JPT1
5.0173094130673e-05	0.301410789616632	0.303	0.197	1	3	RNF139
5.26277077092303e-05	0.258775474337234	0.745	0.613	1	3	RSRP1
5.59819444817364e-05	0.257729829055609	0.219	0.129	1	3	TMEM43
5.78091556263959e-05	0.258928956045304	0.252	0.157	1	3	MEF2D
6.29689574602358e-05	0.262920360280616	0.358	0.239	1	3	B4GALT1
6.47520176685036e-05	0.279286701773671	0.182	0.102	1	3	ZSWIM6
6.62217659021453e-05	0.303635131431926	0.482	0.362	1	3	SERTAD1
7.05308301356693e-05	0.267253509705845	0.164	0.091	1	3	USP38
7.80141855301435e-05	0.36818324160106	0.252	0.162	1	3	PLEKHA2
8.30149287568305e-05	0.322542617969682	0.369	0.259	1	3	TRIM22
8.54612633037135e-05	0.304338722912268	0.223	0.136	1	3	FOXN2
9.53617262164526e-05	0.256487813002254	0.369	0.254	1	3	CYFIP2
9.60614179028409e-05	0.271120069023513	0.204	0.12	1	3	PRKCQ
0.000104400420832155	0.262738849933685	0.186	0.107	1	3	UBE2Q1
0.000106030944730359	0.2868036567926	0.204	0.122	1	3	MXRA7
0.000110422459148628	0.290143360873709	0.241	0.15	1	3	NLRC5
0.000125893581837723	0.339499926515048	0.314	0.219	1	3	ZBTB1
0.000127936022960241	0.347753242640444	0.493	0.379	1	3	CD6
0.000149008394502121	0.26042977172102	0.153	0.084	1	3	DDIT4-AS1
0.000158279449029981	0.258722681264124	0.347	0.241	1	3	NUFIP2
0.000162454240330006	0.295632994712938	0.339	0.235	1	3	TTC19
0.000218895769140644	0.25299862211059	0.376	0.267	1	3	SYAP1
0.000234015330281838	0.251353847779931	0.204	0.123	1	3	FBXO33
0.00023594717705711	0.287362213246038	0.606	0.484	1	3	MAP1LC3B
0.00025776312120219	0.290372286987884	0.124	0.065	1	3	ATG13
0.000263742133052131	0.279100586447741	0.281	0.19	1	3	HDAC1
0.000264460392346771	0.316884725009187	0.453	0.339	1	3	EFHD2
0.000269236058268226	0.321794299487592	0.299	0.206	1	3	DNTTIP2
0.000277146285515356	0.318737871448259	0.248	0.161	1	3	SASH3
0.000356600981107573	0.26720171960583	0.168	0.1	1	3	NIPA2
0.000364588537296765	0.263035213943979	0.274	0.185	1	3	CNOT2
0.000373245398783878	0.251502726539015	0.124	0.065	1	3	ATXN7L1
0.000391274912010164	0.2817774198151	0.409	0.308	1	3	ATF7IP
0.000414873499926479	0.291617744843677	0.409	0.317	1	3	UTRN
0.000426113533951352	0.256569869661593	0.398	0.289	1	3	PPP1R12A
0.000435576622828596	0.260781598623766	0.27	0.184	1	3	FAM102A
0.000458146316375135	0.26504173062434	0.131	0.072	1	3	TTC39B
0.000505696132405677	0.269605429192029	0.193	0.12	1	3	ITPKB
0.000587208546630452	0.261081103161392	0.449	0.333	1	3	ARPC5
0.00074239099463796	0.294519833507264	0.131	0.075	1	3	NAB1
0.00101065947831861	0.269511881386335	0.365	0.271	1	3	SELPLG
0.00120512324181449	0.279831236980041	0.223	0.152	1	3	RNF138
0.00124310277530493	0.259899057158245	0.197	0.129	1	3	MED13L
0.00151850917646223	0.260412081143021	0.15	0.09	1	3	MTSS1
0.00193450844937315	0.253601100993485	0.372	0.283	1	3	CD5
0.00200698925057843	0.26842381542434	0.215	0.148	1	3	GRPEL1
0.00290357064406397	0.305268736805802	0.296	0.219	1	3	SH3GLB1
0.00293103785539689	0.263188144248374	0.215	0.15	1	3	HSD17B11
0.00312740259792601	0.261418081838343	0.219	0.152	1	3	BIRC2
0.00325485141910287	0.258938302775064	0.328	0.249	1	3	WAC
0.00501758148562502	0.250443228710939	0.354	0.271	1	3	RASA2
0.00608546950010122	0.257072250296129	0.299	0.233	1	3	RAB5IF
4.9967983685258e-47	0.623400368810674	0.996	0.988	1.30181587895203e-42	4	RPL13
1.83760892228164e-42	0.634105011560785	0.996	0.988	4.78752252522035e-38	4	RPLP1
7.90255268552801e-38	0.568530514796276	0.991	0.973	2.05885205116061e-33	4	RPS23
2.90535090194696e-35	0.49675209299327	1	0.988	7.56931070484242e-31	4	RPL10
2.51293950741559e-34	0.561716899288326	0.991	0.968	6.54696129866983e-30	4	RPL18A
1.37897408966778e-33	0.525919824612473	1	0.981	3.59264119581146e-29	4	RPL32
2.81979119978071e-32	0.511463849599155	0.991	0.978	7.34640201278869e-28	4	RPL19
6.47626181587268e-31	0.499878144968069	0.996	0.986	1.68726049088931e-26	4	RPS12
8.17289958840257e-31	0.665588242578755	0.978	0.951	2.12928552976652e-26	4	RPLP0
1.08535490908256e-29	0.519074239947009	0.996	0.977	2.82767514463279e-25	4	RPL11
3.11449985924822e-29	1.38972568919046	0.719	0.432	8.11420648329939e-25	4	KLF2
5.36518333005178e-29	0.546972931182803	0.991	0.969	1.39779121297839e-24	4	RPL29
4.39540446228593e-28	0.437797497759488	0.996	0.983	1.14513472455935e-23	4	RPS27A
1.02384765912961e-27	0.569646886644446	0.996	0.967	2.66743030633037e-23	4	RPS4X
4.16833095409022e-27	0.530691419081166	1	0.981	1.08597526346912e-22	4	RPS19
4.27825166071384e-26	0.458395932048206	1	0.977	1.11461290516578e-21	4	RPS14
9.94174775867187e-26	0.50950885468723	0.996	0.982	2.59012354356678e-21	4	RPS18
1.53268231460636e-25	0.501048538185025	0.991	0.967	3.99309723424396e-21	4	RPL18
2.41211648632159e-25	0.522822088217326	0.987	0.974	6.28428708181364e-21	4	RPS13
1.57843325444616e-24	0.478191838937297	0.982	0.978	4.11229215780857e-20	4	RPS3
4.4308637039431e-24	0.761874001943747	0.987	0.963	1.1543729207883e-19	4	FTH1
4.96568524874511e-23	0.513620082586237	0.991	0.965	1.29370997785556e-18	4	RPL3
8.63913105745914e-23	0.462658087595216	0.974	0.972	2.25075281439983e-18	4	RPS3A
1.41966592836936e-22	0.524172509062555	0.974	0.967	3.6986556431807e-18	4	RPL8
1.79737705551424e-22	0.474505065537902	0.996	0.981	4.68270644273125e-18	4	RPS8
3.82096880706638e-22	0.442440552808173	0.996	0.985	9.95477003305004e-18	4	TPT1
6.0076610468229e-22	0.41417938225185	0.996	0.974	1.56517593252877e-17	4	RPL26
7.07612617882285e-22	0.401566355097851	0.996	0.979	1.84354315336872e-17	4	RPS15
1.10452922311017e-21	0.546285213014609	0.982	0.96	2.87762998496894e-17	4	RPS2
1.71821125528791e-21	0.506410663939307	0.987	0.968	4.47645578340159e-17	4	RPS6
2.8521672677742e-21	0.371230835720316	1	0.982	7.43075138273213e-17	4	RPL30
2.94665614596504e-21	0.43929447483132	0.987	0.969	7.67692325708272e-17	4	RPL6
9.2970835304307e-20	0.454377775188797	0.987	0.974	2.42216917218311e-15	4	RPL12
2.47489319792495e-19	0.320101411103446	1	0.988	6.44783924855387e-15	4	RPL28
2.54915975346946e-19	0.43254596140534	0.991	0.972	6.64132590571399e-15	4	RPL39
8.45467841219992e-19	0.353118726625834	1	0.992	2.20269736673044e-14	4	EEF1A1
1.29647359798208e-18	0.638311883647045	0.899	0.841	3.3777026648227e-14	4	FXYD5
3.46968922812466e-18	0.512542702064947	0.982	0.949	9.03958134603319e-14	4	RPS16
5.27948411602244e-18	0.820952957799503	0.184	0.046	1.37546399674733e-13	4	MLANA
7.7200494124926e-18	0.390988184152691	0.982	0.97	2.0113044734367e-13	4	RPL7A
1.72930961902088e-17	0.910607369535403	0.224	0.065	4.5053703504351e-13	4	S100A1
2.5730432609643e-17	0.433192275433854	0.987	0.964	6.7035496077903e-13	4	RPL14
1.44710635163313e-15	0.365133502229828	0.974	0.967	3.77014617790979e-11	4	RPL35A
6.35005778128508e-15	0.438914275511608	0.943	0.919	1.6543805537582e-10	4	RPL9
6.77500365283435e-15	0.994111273679827	0.39	0.188	1.76509170167293e-10	4	CCR7
7.90466047473116e-15	0.577170023774527	0.886	0.847	2.05940119348171e-10	4	EEF1B2
1.35934555462146e-14	0.466154556333108	0.908	0.934	3.54150297345528e-10	4	RPL5
6.05210201731586e-14	0.411141585864188	0.947	0.928	1.5767541385713e-09	4	RACK1
7.40225391845525e-14	0.315474342970365	0.996	0.976	1.92850921337515e-09	4	RPS15A
2.02782097440549e-13	0.422802026228877	0.925	0.907	5.28308198461862e-09	4	EEF1D
2.06339044878179e-13	0.556714285467544	0.886	0.687	5.37575113621119e-09	4	IL7R
3.25427495471076e-13	0.627889182358144	0.14	0.036	8.47836253950794e-09	4	CCL18
8.88489311561873e-13	0.331456826144443	1	0.979	2.31478120341215e-08	4	RPS28
1.28525616754905e-12	0.323497162777951	0.991	0.983	3.34847789331554e-08	4	RPL34
1.52154138602216e-12	0.394989302550321	0.956	0.938	3.96407177300354e-08	4	RPL10A
1.77594620102677e-12	0.722799429984098	0.193	0.065	4.62687263753505e-08	4	RCAN1
3.53087698402149e-12	0.299619052627283	0.969	0.971	9.1989938064712e-08	4	FAU
4.83691456948368e-12	0.320917143831661	0.991	0.979	1.26016135278758e-07	4	RPL37
1.74618839867836e-11	0.395331758415802	0.93	0.908	4.54934463507673e-07	4	RPL36A
5.53323817650416e-11	0.291623195449805	0.987	0.967	1.44157454212463e-06	4	RPS25
5.68798980881223e-11	0.765644597541648	0.412	0.234	1.48189198488985e-06	4	GIMAP7
1.03354187878013e-10	0.425215443230265	0.877	0.827	2.69268665678586e-06	4	BTF3
1.04379024256758e-10	0.311231900360726	0.991	0.967	2.71938671896132e-06	4	RPS7
1.23441736496685e-10	0.348962979083338	0.982	0.961	3.21602756094812e-06	4	RPL36
1.39435201993832e-10	0.601688125012158	0.132	0.039	3.6327053175453e-06	4	CCND1
1.92948221499814e-10	0.353387338936661	0.934	0.931	5.02688001473465e-06	4	NACA
2.2767344027569e-10	0.682340782701374	0.189	0.071	5.93157613950256e-06	4	PMEL
3.31025980190183e-10	0.344847380080944	0.974	0.954	8.62421986189485e-06	4	RPL17
4.18891871469132e-10	0.476386789077875	0.127	0.037	1.09133899273853e-05	4	MIA
5.80351072579255e-10	0.599268621884613	0.329	0.17	1.51198864939073e-05	4	MAL
6.8572700085536e-10	0.361659352292281	0.939	0.931	1.78652455532847e-05	4	RPS5
8.13802161637875e-10	0.324340881099838	0.961	0.951	2.12019877171516e-05	4	RPL24
8.21297248408179e-10	0.752488473582438	0.311	0.159	2.13972572127783e-05	4	APOD
1.88260893939948e-09	0.588157691634733	0.118	0.035	4.90476106981746e-05	4	CAPN3
3.74325681933579e-09	0.493809238634819	0.737	0.663	9.75230699141553e-05	4	NOP53
3.79557586255349e-09	0.364704193134326	0.925	0.899	9.88861379471061e-05	4	RPL22
6.73473063683095e-09	0.467147995449593	0.158	0.058	0.000175459937281357	4	CCN3
7.32868728034694e-09	0.643102231233186	0.272	0.137	0.000190934289714879	4	SELL
8.68808594425444e-09	0.342735454060749	0.943	0.934	0.000226350703105661	4	RPL35
1.24608635944001e-08	0.397358355660851	0.846	0.851	0.000324642879224905	4	RPL4
1.25643018240006e-08	0.30260330260412	0.965	0.945	0.000327337755420687	4	RPL15
1.43603066708444e-08	0.484211306422405	0.715	0.655	0.000374129069695509	4	SNHG29
1.58149622015791e-08	0.392249557782794	0.842	0.819	0.000412027210237741	4	EEF1G
1.67358284970314e-08	0.3771014494733	0.873	0.844	0.000436018539833159	4	COX4I1
1.79454009926464e-08	0.315090349362101	0.978	0.956	0.000467531532061417	4	RPS9
2.63137882614383e-08	0.261629588937278	0.991	0.957	0.000685553125575252	4	RPLP2
3.26981823564318e-08	0.759345219812172	0.557	0.432	0.000851885744932119	4	GSTP1
1.08572264445182e-07	0.298512355624547	0.939	0.917	0.00282863320559032	4	UBA52
1.16317621043491e-07	0.674924844666702	0.768	0.725	0.00303042298104606	4	TXNIP
1.74382499802642e-07	0.381865763452029	0.825	0.757	0.00454318726735824	4	ATP5MC2
4.1005168972584e-07	0.470429527523635	0.14	0.057	0.0106830766724273	4	PTGER2
4.74634452895642e-07	0.633569806538694	0.167	0.073	0.0123656514012902	4	S100A13
1.01919757711283e-06	0.543040449301759	0.154	0.066	0.0265531544765206	4	TIMP3
1.02556307245734e-06	0.469751713544734	0.741	0.704	0.026718994726731	4	EIF3K
1.19903033418189e-06	0.428579253988314	0.11	0.039	0.0312383372964408	4	S100B
1.28883777176103e-06	0.380097783025874	0.961	0.926	0.0335780904676901	4	FTL
1.7067048184134e-06	0.420099719722735	0.224	0.119	0.0444647806341244	4	PRKCQ-AS1
4.50643707197531e-06	0.30851843365116	0.912	0.89	0.117406205036173	4	RPL27
7.55853657390471e-06	0.490388546140291	0.268	0.166	0.196922553359939	4	RASA3
8.2226322251818e-06	0.484729900008374	0.123	0.052	0.214224237362661	4	GPNMB
1.08927385639763e-05	0.313629088053816	0.917	0.883	0.283788517807274	4	SARAF
1.42881823146898e-05	0.487689067608855	0.504	0.414	0.372250013844612	4	SMDT1
1.58612621512832e-05	0.414608426587069	0.105	0.042	0.413233462827382	4	FN1
1.97795997684654e-05	0.460992641777548	0.649	0.561	0.515317912767828	4	LEPROTL1
2.62523781211964e-05	0.503193658902289	0.189	0.103	0.683953207191529	4	SESN3
2.64357609905655e-05	0.525219384364697	0.268	0.168	0.688730881087202	4	S1PR4
3.20027706165301e-05	0.30829173667674	0.855	0.811	0.833768182872459	4	NPM1
4.56468833014668e-05	0.32948227252504	0.171	0.089	1	4	S1PR1
5.73031932874248e-05	0.49738780502892	0.583	0.53	1	4	EDF1
7.16253613415262e-05	0.2552860060301	0.825	0.767	1	4	MIF
8.89878505834713e-05	0.377633497090149	0.535	0.447	1	4	SNHG5
9.6081746341775e-05	0.444596172968838	0.246	0.156	1	4	GIMAP5
9.7061475431657e-05	0.487620962015795	0.237	0.152	1	4	LSM5
0.000113871978302156	0.394123859291775	0.184	0.105	1	4	MRPL21
0.000123158299517907	0.366985587412511	0.798	0.782	1	4	IFITM2
0.000127563894911003	0.398967089010976	0.627	0.566	1	4	SNHG6
0.000131103493920167	0.322257428684946	0.101	0.045	1	4	LINC02273
0.000148226672837394	0.266024183337508	0.93	0.907	1	4	PPIA
0.000150462102102122	0.335865814030559	0.136	0.069	1	4	APOE
0.000172335990492025	0.351896343936069	0.689	0.64	1	4	SNRPD2
0.000181050786556851	0.270622583409886	0.82	0.838	1	4	RPL27A
0.000186163956236052	0.349208994450374	0.114	0.054	1	4	FAAH2
0.00021330496561559	0.260515361089556	0.794	0.789	1	4	RPL36AL
0.000217240989517911	0.337065401603234	0.114	0.055	1	4	AGPAT5
0.00023046182391766	0.33025785570392	0.167	0.093	1	4	GABPB1-IT1
0.000234126662700965	0.414979277527512	0.136	0.073	1	4	CMTM8
0.000347854104956179	0.424414097839982	0.675	0.611	1	4	S100A11
0.000349209985145526	0.339583616185379	0.316	0.219	1	4	FCMR
0.000392657118199942	0.343177107600076	0.732	0.715	1	4	TOMM7
0.000555863752471912	0.254765497740908	0.846	0.84	1	4	RPS11
0.000618697704765965	0.468619104390563	0.114	0.058	1	4	SERPINE2
0.000709778795705776	0.317395906763112	0.759	0.727	1	4	HINT1
0.000732885227065556	0.3581094969585	0.851	0.847	1	4	PABPC1
0.00075631390233388	0.346975030593966	0.114	0.058	1	4	AEBP1
0.000957294977663157	0.385341856242949	0.294	0.218	1	4	PDCD6
0.000994455170476937	0.280010761603995	0.921	0.891	1	4	ZFP36L2
0.00108572694720202	0.438441265050047	0.553	0.535	1	4	LDHB
0.00120663661773859	0.398042438893146	0.18	0.113	1	4	RASGRP2
0.00133183911943535	0.357744903250748	0.518	0.459	1	4	EIF3E
0.0013553879995514	0.493877296605177	0.211	0.143	1	4	ICAM2
0.00154006068021657	0.280709772949771	0.11	0.058	1	4	PLAC8
0.00160827251325168	0.336625370521064	0.61	0.538	1	4	RGS1
0.00165821095720979	0.312171906814071	0.123	0.068	1	4	ZNF414
0.00170091690710434	0.365705246838225	0.601	0.575	1	4	SSR2
0.0020598455923119	0.569165583534134	0.294	0.226	1	4	SELENOM
0.00223704911581613	0.394950560270938	0.259	0.184	1	4	KLF3
0.00235892317129433	0.268653926583417	0.114	0.063	1	4	PTGDS
0.00253598981628592	0.298581055093345	0.504	0.447	1	4	EIF3L
0.0027347922708704	0.347565337634164	0.237	0.168	1	4	ABLIM1
0.00280849953945177	0.377036763147448	0.364	0.302	1	4	ATP5PD
0.00305991707921713	0.379393767305573	0.285	0.211	1	4	PDE3B
0.00311706663212919	0.322936082879291	0.561	0.479	1	4	GPR183
0.00330497121353399	0.451467445787159	0.145	0.091	1	4	POLR1E
0.00374542991126164	0.283552733120314	0.105	0.059	1	4	IMPDH1
0.00397658471494473	0.291684796818834	0.263	0.192	1	4	IFITM3
0.00478540844010138	0.384578458613805	0.311	0.245	1	4	FBXO7
0.00485518876028835	0.459247775248551	0.311	0.253	1	4	UBE2L3
0.00567458076496553	0.353317584680863	0.259	0.199	1	4	BRI3
0.00577328179745566	0.301340647494977	0.272	0.204	1	4	TMEM173
0.00646336039796058	0.353944282550312	0.294	0.226	1	4	NSMCE3
0.00854374078553189	0.326943769279483	0.531	0.509	1	4	EIF3H
1.69349584433876e-75	1.82116712752643	0.9	0.346	4.41206472325576e-71	5	NKG7
1.01652516356079e-63	1.38964166958825	0.967	0.394	2.64835300862492e-59	5	CCL5
1.24613630084478e-49	1.67052731681597	0.524	0.141	3.24655890459091e-45	5	GZMB
1.62872617369936e-43	1.39850834691911	0.7	0.255	4.24332030033895e-39	5	GZMK
4.10741739755762e-42	1.31192736391831	0.871	0.562	1.07010545458569e-37	5	CST7
3.24063789769812e-39	1.56874754470334	0.462	0.132	8.44283391487291e-35	5	GZMH
2.6392018058299e-36	0.881091798415352	0.705	0.264	6.87591246472864e-32	5	CCL4
1.99922841683226e-34	1.21768532554046	0.681	0.305	5.20858979437309e-30	5	CD8A
3.4892801072466e-33	1.2201204313314	0.729	0.352	9.09062146340957e-29	5	GZMA
4.37199351491806e-28	1.40830893295137	0.514	0.217	1.1390354704416e-23	5	PRF1
6.81343964385992e-18	0.985187421689075	0.495	0.249	1.77510543041483e-13	5	HLA-DQA1
1.21064495186544e-17	0.412712914531539	0.995	0.976	3.15409329309504e-13	5	RPS15A
4.49906184813042e-16	0.7309887262195	0.886	0.675	1.17214058329342e-11	5	DUSP2
1.01707331211006e-15	0.600921179361642	0.914	0.838	2.64978110004035e-11	5	CD74
1.97235937691886e-15	0.72572892898993	0.686	0.452	5.1385878846867e-11	5	HLA-DRB1
8.50280396429067e-15	0.558519053588771	0.9	0.858	2.21523551681665e-10	5	CYBA
3.60973225091538e-14	0.985193956036548	0.348	0.16	9.40443543330983e-10	5	CMC1
5.16053608441616e-14	0.334487807275254	0.995	0.981	1.34447446607294e-09	5	RPS27
1.54540081106848e-12	0.288249245162139	0.995	0.988	4.02623273307672e-08	5	RPL28
2.34392085346287e-12	0.857000061087798	0.314	0.141	6.10661699952681e-08	5	CRTAM
3.65725443006906e-12	0.89610553122129	0.319	0.152	9.52824496665892e-08	5	LAG3
1.24348157660576e-11	0.832873931845673	0.348	0.174	3.239642551531e-07	5	CD8B
1.50451647167558e-11	0.757512325487824	0.543	0.372	3.91971676365639e-07	5	GZMM
3.83142500354087e-11	0.306059404173572	0.995	0.976	9.98201156172502e-07	5	RPS3
4.56739595956052e-11	0.776519189220271	0.543	0.381	1.1899436693443e-06	5	HLA-DPB1
5.63111526613086e-11	0.854475830697343	0.505	0.358	1.46707446028507e-06	5	PLAAT4
7.45659243084933e-11	0.851795151230052	0.567	0.416	1.94266602600918e-06	5	PIK3R1
2.50367730285386e-10	0.355474409568263	0.986	0.944	6.52283047712516e-06	5	RPL23A
7.64725078857652e-10	0.307106810562293	0.981	0.96	1.99233824794784e-05	5	RPS2
7.6947585354739e-10	0.297564289883997	0.986	0.968	2.00471544124701e-05	5	RPS7
1.2014885700348e-09	0.577085347795203	0.186	0.07	3.13023817151166e-05	5	S100A1
1.88920437859626e-09	0.906030609036806	0.157	0.053	4.92194416755683e-05	5	TRBV2
2.23253317986675e-09	0.808414196962123	0.429	0.264	5.81641869350686e-05	5	HLA-DRA
3.12558849057654e-09	0.704627659054573	0.371	0.213	8.14309569449907e-05	5	KLRK1
3.2703274574379e-09	0.68890555249594	0.567	0.397	8.52018412486296e-05	5	DUSP4
4.00388589950872e-09	0.27764755867523	0.99	0.969	0.000104313239339901	5	RPL7A
1.00104953094414e-08	0.790930705072172	0.186	0.077	0.000260803434296876	5	AOAH
2.26731097350953e-08	0.938587986072177	0.59	0.479	0.000590702527928439	5	CD7
3.99524816018824e-08	0.749832910696006	0.433	0.302	0.00104088200317384	5	METRNL
4.13761370675273e-08	0.663571248850811	0.514	0.378	0.00107797249902029	5	HLA-DPA1
5.46235008437655e-08	0.554386772331262	0.176	0.073	0.00142310606748262	5	S100A13
6.04915327560465e-08	0.73235185687306	0.224	0.109	0.00157598590289328	5	YBX3
7.87902014370194e-08	1.37090541655648	0.21	0.095	0.00205272111803867	5	GNLY
9.30841153507052e-08	0.250555411777619	0.995	0.974	0.00242512045723192	5	RPL26
1.6228594199712e-07	0.731643603902823	0.248	0.131	0.00422803564685096	5	KLRG1
1.64846274871927e-07	0.270216043430544	0.971	0.969	0.00429473999923832	5	RPS25
1.76097454402439e-07	0.264736568019955	0.976	0.97	0.00458786697954673	5	FAU
1.83396573283833e-07	0.541170927081099	0.729	0.685	0.00477803092376371	5	HCST
1.94779265564529e-07	0.646526550566457	0.333	0.203	0.00507458420575267	5	ZEB2
2.05112076607141e-07	0.542490586340288	0.59	0.445	0.00534378493184583	5	CTSW
2.10283878325068e-07	0.302657764848958	0.271	0.137	0.005478525882003	5	CCL4L2
2.27628135793713e-07	0.592747365254926	0.343	0.216	0.0059303958218336	5	APOBEC3G
1.03219163194409e-06	0.363879288638635	0.943	0.931	0.0268916885870394	5	GAPDH
1.22923563332924e-06	0.541169610550677	0.133	0.052	0.0320252759551268	5	LINC02446
2.0551500857107e-06	0.309742607827101	0.952	0.87	0.0535428251830209	5	CXCR4
2.26788226987357e-06	0.582075320194763	0.281	0.162	0.0590851367770162	5	APOD
2.5955501359703e-06	0.442325345586283	0.105	0.038	0.0676218676924342	5	TNIP3
2.95852303299153e-06	0.477976419706068	0.157	0.07	0.0770784005785283	5	ENC1
4.27483396218429e-06	0.252873290329915	0.976	0.963	0.111372249216787	5	RPS24
6.07503648387056e-06	0.594654891630211	0.29	0.183	0.15827292551428	5	C12orf75
7.4228040601145e-06	0.334587616763532	0.976	0.938	0.193386314178163	5	BTG1
1.05057730993117e-05	0.543019480692083	0.367	0.267	0.273706906556369	5	PITPNC1
1.07901089093657e-05	0.543568531678152	0.548	0.474	0.281114707415703	5	SYTL3
1.22974746835096e-05	0.373417134228797	0.8	0.747	0.320386107929475	5	PPDPF
1.33955041371979e-05	0.292308705052656	0.929	0.906	0.348993069286418	5	EEF1D
1.39504105037624e-05	0.49272664229805	0.105	0.04	0.363450044854521	5	MIA
1.63200025171998e-05	0.737489709401563	0.29	0.185	0.425185025580607	5	TNFSF9
1.688321067106e-05	0.463380809151455	0.676	0.63	0.439858287613125	5	C12orf57
2.24208778152941e-05	0.474465221638538	0.129	0.057	0.584131129721858	5	SERPINE2
2.41960368408372e-05	0.603683333132115	0.186	0.101	0.630379347814331	5	SLA2
2.58800676977751e-05	0.584054441526312	0.205	0.116	0.674253403730134	5	LYAR
2.63679600894632e-05	0.446670873451581	0.505	0.437	0.686964464210783	5	GSTP1
2.7045533070836e-05	0.699810139772285	0.3	0.207	0.704617273094489	5	LYST
4.16137446502773e-05	0.458019576736995	0.1	0.04	1	5	CCL18
4.71923715245414e-05	0.599295817657225	0.281	0.182	1	5	PMAIP1
4.86812968506388e-05	0.45762345989652	0.148	0.072	1	5	DTHD1
5.06877885566746e-05	0.26177964588794	0.133	0.061	1	5	CCN3
