p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
2.67444793698285e-68	0.322883916719547	0.968	0.968	6.96773921022141e-64	6	RPL8
2.04059252552623e-67	0.549110881399308	0.995	0.98	5.31635570675349e-63	6	MALAT1
5.99454865163035e-67	0.820004623166795	0.418	0.285	1.56175976020925e-62	6	WIPF1
1.9907334840648e-63	1.04786337271172	0.428	0.314	5.18645794603403e-59	6	ZC3HAV1
6.44831199072841e-63	0.752514882453556	0.659	0.645	1.67997872294447e-58	6	SFPQ
5.00802907046771e-62	0.797628354544372	0.335	0.199	1.30474181372895e-57	6	CD82
5.00961751556967e-62	0.83896319987784	0.532	0.458	1.30515565133137e-57	6	IDS
7.28589184287216e-61	0.495631226456214	0.817	0.821	1.89819340182348e-56	6	NPM1
9.7077867735619e-61	0.921603716623625	0.38	0.255	2.52916968811608e-56	6	BAZ1A
1.84209876231455e-60	0.803768730733437	0.3	0.164	4.79921990545811e-56	6	DUSP5
3.0648786207892e-60	0.512368142535311	0.817	0.812	7.9849282707421e-56	6	RPL27A
3.71979331359e-60	0.676487707773916	0.308	0.171	9.69117751989604e-56	6	PREX1
2.04880080099541e-59	0.296466054859126	0.944	0.937	5.33774072683334e-55	6	RPL15
4.19742602073545e-59	0.731467436521194	0.268	0.143	1.09355540118221e-54	6	TMC6
1.78047326999335e-57	0.353499979633575	0.314	0.16	4.63866701031368e-53	6	VAMP8
2.39475225321297e-57	0.887602739069215	0.332	0.209	6.23904804529575e-53	6	PIK3IP1
3.14481447495935e-57	0.373731133880974	0.859	0.733	8.19318515161158e-53	6	CRIP1
4.73660798518143e-57	0.769032167287323	0.336	0.211	1.23402847837932e-52	6	JPT1
9.71656013271741e-56	0.937996676080041	0.444	0.35	2.53145541137687e-51	6	YPEL5
1.43886723137485e-54	0.825653051971302	0.293	0.17	3.7486807979009e-50	6	MALT1
3.62189368926888e-54	0.729143627467639	0.265	0.144	9.4361196286522e-50	6	STK10
1.27984837830271e-52	0.625854660175323	0.671	0.662	3.33438897999206e-48	6	NOP53
1.96574887173766e-52	0.788511306368869	0.341	0.223	5.12136553553811e-48	6	STK17A
3.07441044733718e-52	0.915304633026437	0.421	0.322	8.00976153844756e-48	6	CHD2
3.38215327533843e-52	0.795091377493019	0.336	0.218	8.81152392823921e-48	6	RAB8B
6.5279102563776e-52	0.353475849259935	0.9	0.89	1.70071645909406e-47	6	PFDN5
7.62583192198665e-52	1.24280580682887	0.44	0.345	1.98675799063518e-47	6	CITED2
8.82617210535454e-52	0.766469014575388	0.57	0.552	2.29948261860802e-47	6	SELENOK
5.20815562590768e-51	0.784472546247128	0.546	0.488	1.35688078521773e-46	6	AKAP13
1.38480690463344e-50	0.89796367570678	0.458	0.378	3.6078374286415e-46	6	EPC1
2.08192187267418e-50	0.771072786535459	0.489	0.412	5.42403105487805e-46	6	SEPTIN9
3.10347880527881e-50	0.93542759177784	0.435	0.349	8.08549333139289e-46	6	PPP1R2
3.35460452327575e-50	0.389644980835236	0.884	0.871	8.73975116449032e-46	6	RPL27
7.22723510634371e-50	0.323273258322218	0.865	0.747	1.88291156225573e-45	6	IFITM1
8.43571640743343e-50	0.846196406374614	0.49	0.415	2.19775719562863e-45	6	RNF213
9.17555105642691e-50	0.836272505943526	0.451	0.373	2.3905063167309e-45	6	CLDND1
7.68168586303859e-49	0.763985049089579	0.614	0.611	2.00130961789744e-44	6	LINC01578
3.13031908143956e-48	0.796266256045903	0.282	0.169	8.15542030287449e-44	6	FAS
4.08898932460233e-48	0.83997327990826	0.319	0.207	1.06530438873864e-43	6	FKBP5
4.44591000525874e-48	0.715801989741204	0.305	0.187	1.15829293367006e-43	6	CYTH1
4.55512286694047e-48	0.314011428174541	0.931	0.935	1.186746160524e-43	6	RPL5
7.99139467729041e-48	0.732478664677383	0.34	0.23	2.08199805527447e-43	6	ABRACL
4.81407810830898e-47	0.276955824813733	0.983	0.974	1.25421176955774e-42	6	PTMA
7.44082725369792e-46	0.837776266856087	0.383	0.292	1.93855872440592e-41	6	ELOVL5
1.83762048883163e-45	0.958627041814789	0.423	0.342	4.78755265955304e-41	6	RNF19A
3.26498371235928e-45	0.557587926436316	0.725	0.759	8.50626206580963e-41	6	RPS20
1.27409197241205e-44	0.711052712220453	0.392	0.295	3.3193918157251e-40	6	RHOG
1.89836328509133e-44	0.699756042926412	0.255	0.146	4.94580586664844e-40	6	CEMIP2
2.16780201861108e-43	0.644533038883356	0.624	0.631	5.64777459908744e-39	6	RBM39
2.85063651411136e-43	0.775530638081266	0.536	0.499	7.42676331021432e-39	6	DDX3X
3.58320088885533e-43	0.746811758363841	0.405	0.306	9.3353132757348e-39	6	NFKB1
8.68498596445541e-43	0.612147430982479	0.254	0.148	2.26269939331957e-38	6	SIAH2
2.77344233688309e-42	0.746268567762538	0.257	0.155	7.22564932028151e-38	6	JMY
3.62740500616701e-42	0.584500300557067	0.611	0.62	9.4504782625669e-38	6	SUB1
2.0267296272564e-41	0.612456237867818	0.674	0.691	5.28023869789111e-37	6	FUS
4.60029637224125e-41	0.525404503425432	0.692	0.72	1.19851521386001e-36	6	COMMD6
2.52872670458372e-39	0.734324928158842	0.331	0.232	6.58809168345198e-35	6	ODC1
3.70751496275145e-39	0.440683937594413	0.703	0.728	9.65918873245636e-35	6	ARPC2
1.17524275554037e-38	0.542202938192675	0.563	0.554	3.06185995100933e-34	6	SERP1
1.2117398825019e-38	0.303089007281321	0.904	0.917	3.15694591588221e-34	6	RPL22
1.22667208858774e-38	0.845802156935649	0.289	0.197	3.19584879239763e-34	6	STAM
2.55520596703965e-38	1.06706773327975	0.259	0.16	6.65707810592841e-34	6	CARD16
3.1140955051713e-38	0.727782311451646	0.414	0.337	8.11315301962279e-34	6	UBALD2
4.94508278360601e-37	0.705469006441972	0.357	0.269	1.28834241761287e-32	6	GTF2B
9.60514419929599e-37	0.4107479493189	0.743	0.696	2.50242821824258e-32	6	TPM3
5.37733456785289e-36	0.698841972528676	0.398	0.33	1.40095697496271e-31	6	CAPZA1
3.45088589580854e-35	0.643337884590242	0.607	0.627	8.99059302434999e-31	6	DDX24
2.66362935389877e-34	0.325525413564483	0.883	0.884	6.93955355571247e-30	6	EEF2
3.40036600186605e-34	0.719512297289445	0.302	0.215	8.85897354466163e-30	6	CSK
1.77244837870434e-33	0.25585423491258	0.924	0.92	4.61775976103841e-29	6	RPL37A
3.6872672011502e-33	0.654377146414099	0.444	0.333	9.60643723915661e-29	6	PHLDA1
3.39213775229596e-32	0.666329379785628	0.539	0.546	8.83753648605666e-28	6	SRSF2
5.92120470188726e-32	0.490473406676454	0.673	0.661	1.54265146098269e-27	6	H2AFZ
8.77055087463703e-32	0.634331874135913	0.265	0.176	2.28499161936919e-27	6	RASA2
1.18123673384707e-31	0.524458515521172	0.601	0.614	3.07747606269177e-27	6	GSTK1
1.5616846758681e-31	0.794170659060866	0.4	0.336	4.06865708603916e-27	6	CKLF
1.61873993803886e-31	0.758798131160529	0.286	0.204	4.21730316057263e-27	6	RSBN1
1.94464379258402e-31	0.690231334267185	0.308	0.225	5.06638047281914e-27	6	GNA13
2.43376145184028e-31	0.354545902680719	0.737	0.779	6.34067871047949e-27	6	ATP5MG
1.31983105688049e-30	0.60798245489148	0.338	0.256	3.43855585249074e-26	6	RGS10
1.65838452163754e-30	0.656927874765898	0.315	0.235	4.32058919422228e-26	6	PIP4K2A
5.68439516106611e-30	0.40280153499539	0.629	0.549	1.48095547131255e-25	6	PPP1R15A
6.90829716888292e-30	0.495716129866356	0.86	0.853	1.79981866140907e-25	6	HSP90AA1
1.65049667793516e-29	0.673916282312577	0.35	0.284	4.30003899502448e-25	6	DIAPH1
2.09863171002234e-29	0.742841179772519	0.411	0.363	5.46756519412119e-25	6	USP15
5.77364428327439e-29	0.744709086619129	0.419	0.381	1.50420754512148e-24	6	GPBP1
7.58821813660567e-29	0.805541188501071	0.499	0.491	1.97695847112988e-24	6	HERPUD1
1.04008254707688e-28	0.598952464155345	0.33	0.253	2.7097270598994e-24	6	CCND3
2.24687746967027e-28	0.746936407681352	0.29	0.21	5.85378987173194e-24	6	PDE4D
9.47690190913191e-28	0.303779606649669	0.82	0.844	2.46901725438614e-23	6	RPL31
1.16282016075463e-27	0.671253898404271	0.342	0.272	3.02949536481404e-23	6	SH3KBP1
4.43577902487076e-27	0.626611095769861	0.378	0.315	1.15565350934958e-22	6	SUN2
5.65858630097985e-27	0.629993499575404	0.372	0.313	1.47423148899428e-22	6	OSTF1
6.06323986882525e-27	0.736629482941054	0.306	0.229	1.57965588302504e-22	6	MAF
6.79982819341154e-27	0.463375850155847	0.608	0.643	1.77155923922951e-22	6	TRIR
7.27093873035637e-27	0.604965993450229	0.27	0.186	1.89429766741975e-22	6	CKS2
8.05282053732166e-27	0.541608526160698	0.595	0.625	2.09800133458841e-22	6	JAK1
1.46182312965442e-26	0.530187967379957	0.487	0.461	3.80848779968865e-22	6	TMEM123
5.0706388864331e-26	0.552661040386083	0.372	0.312	1.32105354908242e-21	6	RNF149
1.15311504079774e-25	0.736736808301428	0.316	0.251	3.00421061579034e-21	6	FKBP11
1.26867176626745e-25	0.521341328564303	0.627	0.658	3.30527055265659e-21	6	MBNL1
4.040343787698e-25	0.455614536905268	0.604	0.638	1.05263076700896e-20	6	UBE2D3
4.88637538312851e-25	0.455406023191283	0.627	0.659	1.27304737856647e-20	6	EIF3F
6.66031700682456e-24	0.619913234695301	0.264	0.192	1.735212389788e-19	6	NFKB2
7.51729094693883e-24	0.498704523227865	0.289	0.212	1.95847981040597e-19	6	PLAAT4
1.04703846696632e-23	0.477155985239077	0.575	0.565	2.72784931798736e-19	6	LDHB
1.7462675011029e-23	0.60588388330872	0.444	0.417	4.54955072062338e-19	6	GLS
2.07887729636298e-23	0.635703545948357	0.342	0.284	5.41609902021447e-19	6	CLK1
3.99832163372298e-23	0.512590577545203	0.306	0.23	1.04168273523385e-18	6	ARID5A
4.21133254823524e-23	0.64533744306579	0.252	0.182	1.09717846879173e-18	6	SNHG12
1.69539289391038e-22	0.656940062087841	0.308	0.248	4.41700710650472e-18	6	FOXO1
1.73769249170426e-22	0.96958651738788	0.337	0.288	4.5272102486371e-18	6	ANKRD28
1.88462510000915e-22	0.316328807559244	0.789	0.82	4.91001377305384e-18	6	MYL12A
5.53069266802678e-22	0.426440463814249	0.423	0.35	1.44091136080102e-17	6	IRF1
1.16664817195098e-20	0.643283906519059	0.304	0.249	3.03946848238388e-16	6	RPS6KA3
1.31535871253106e-20	0.617611710075607	0.329	0.281	3.42690405375718e-16	6	ANP32E
1.38997055191895e-20	0.480753466678816	0.54	0.556	3.62129027891444e-16	6	RBM8A
6.29593775680404e-20	0.616517924417398	0.421	0.401	1.64028066378016e-15	6	WNK1
6.5940780759359e-20	0.543806336479996	0.279	0.214	1.71795516112358e-15	6	ELL2
1.58098201510091e-19	0.43882077492491	0.615	0.651	4.1189324439424e-15	6	RAN
1.66272833867972e-19	0.53946808399284	0.287	0.226	4.33190614076228e-15	6	CDK17
1.67415505028031e-19	0.673587300903645	0.4	0.382	4.36167615249528e-15	6	GSPT1
1.84438240735027e-19	0.512373296447999	0.544	0.579	4.80516948586966e-15	6	SNU13
2.10413406140502e-19	0.572083133184535	0.504	0.524	5.48190047017849e-15	6	KMT2E
2.5780048146779e-19	0.411960857660285	0.589	0.627	6.71647594368034e-15	6	PGK1
3.50028008104393e-19	0.691851083488037	0.411	0.405	9.11927969514376e-15	6	ARID4B
3.60383087713028e-19	0.530452137291979	0.46	0.419	9.38906058418753e-15	6	SYNE2
1.75294705697629e-18	0.253727792618663	0.836	0.861	4.56695296754032e-14	6	RPS11
3.24195863156692e-18	0.460291601773289	0.279	0.213	8.4462748228213e-14	6	KDM6B
4.23824373183037e-18	0.671047871718783	0.342	0.306	1.10418963945377e-13	6	PRPF38B
4.4434329122804e-18	0.545726169119238	0.3	0.245	1.15764757663641e-13	6	TAP1
1.62697739735005e-17	0.563719206161168	0.407	0.391	4.23876421331608e-13	6	RAP1A
3.14058071546893e-17	0.42023113208756	0.329	0.277	8.18215493801121e-13	6	IVNS1ABP
6.46134421063189e-17	0.527562821693806	0.281	0.229	1.68337400719593e-12	6	ORAI1
1.33233892551103e-16	0.587214184427875	0.391	0.365	3.47114260263389e-12	6	CELF2
2.17943834907621e-16	0.708493490157562	0.308	0.264	5.67809073084824e-12	6	CYTOR
3.02375711256651e-16	0.434834169109797	0.576	0.614	7.87779440536953e-12	6	SNHG6
3.49967438203143e-16	0.527714007751793	0.733	0.758	9.1177016675065e-12	6	TXNIP
3.62154532887995e-16	0.518412431894229	0.254	0.203	9.43521204533092e-12	6	DNAJB9
4.73688363500631e-16	0.774434720549328	0.449	0.468	1.23410029342819e-11	6	NR3C1
2.6934294853319e-15	0.544607019720452	0.418	0.395	7.0171918381352e-11	6	HLA-F
4.48304553828532e-15	0.355606278279715	0.689	0.763	1.16796785408948e-10	6	NCL
5.7769415164669e-15	0.397782270612868	0.328	0.28	1.50506657328512e-10	6	INSIG1
1.07391427147148e-14	0.376216547205879	0.345	0.301	2.79786885146464e-10	6	EFHD2
1.08886521564853e-14	0.575376635023922	0.387	0.384	2.83682054632912e-10	6	DDX6
1.58103888936713e-14	0.518960023578493	0.528	0.578	4.11908061846817e-10	6	NDUFV2
1.62256148997833e-14	0.522125617692477	0.398	0.38	4.22725944984053e-10	6	CNN2
4.04694796264035e-14	0.4130993217707	0.584	0.637	1.05435135270669e-09	6	PRRC2C
4.40298768763256e-14	0.626416173597899	0.3	0.267	1.14711038225891e-09	6	TGIF1
6.15575671867258e-14	0.565475685006954	0.459	0.489	1.60375929791577e-09	6	PAK2
6.80333886838424e-14	0.275471019279401	0.82	0.872	1.77247387538015e-09	6	DDX5
7.33722252859462e-14	0.406182974671976	0.285	0.232	1.91156658537476e-09	6	CAPG
7.52702037534237e-14	0.465330955084339	0.405	0.392	1.96101461838795e-09	6	PDCD4
8.87836103703382e-14	0.474441690996181	0.465	0.47	2.31307940097842e-09	6	HIST1H4C
8.95219956779126e-14	0.424866988548916	0.539	0.595	2.33231655339666e-09	6	HNRNPA0
9.38395017471211e-14	0.538810494721652	0.381	0.374	2.44480053901775e-09	6	MZT2A
1.09477835801035e-13	0.260789799490932	0.787	0.788	2.85222605612435e-09	6	MT-ATP8
1.26486531426459e-13	0.551350530214858	0.294	0.26	3.29535360325354e-09	6	PPP4R3A
1.41657301094835e-13	0.338626272778045	0.549	0.556	3.69059766542374e-09	6	LRRFIP1
3.89712838393058e-13	0.581826187789082	0.342	0.312	1.01531885786543e-08	6	PPP1R10
4.91103918307408e-13	0.494229611786129	0.45	0.471	1.27947303836629e-08	6	H2AFV
7.78589602802691e-13	0.416102582257925	0.313	0.262	2.02845949218185e-08	6	SEC11C
1.48934187085108e-12	0.390693093536219	0.591	0.625	3.88018237612832e-08	6	ZFAS1
1.90372037953877e-12	0.537167503202886	0.305	0.275	4.95976270481237e-08	6	AMD1
2.01591285851512e-12	0.600809330721138	0.411	0.425	5.25205777028943e-08	6	FAM177A1
2.16250256942292e-12	0.678316516143818	0.326	0.315	5.63396794411753e-08	6	KDSR
2.40313226206048e-12	0.547145826200491	0.36	0.349	6.26088048234617e-08	6	CHD1
2.50900543290338e-12	0.45045663536358	0.498	0.532	6.53671185434317e-08	6	ANP32B
3.70070338595692e-12	0.6407546196434	0.277	0.248	9.64144253143356e-08	6	TLK1
4.00035791832532e-12	0.499290619598138	0.465	0.498	1.0422132484613e-07	6	ACTR3
4.27398711437043e-12	0.533797352069636	0.487	0.429	1.11350186290693e-07	6	FOSB
6.65903514443791e-12	0.628661261186533	0.293	0.268	1.73487842618041e-07	6	TANK
7.23918058298149e-12	0.892952780973788	0.628	0.761	1.88602371728417e-07	6	ANXA1
7.64443943714491e-12	0.561341267831834	0.522	0.572	1.99160580655936e-07	6	TUBB4B
1.16540938978594e-11	0.541927331947724	0.272	0.24	3.0362410832093e-07	6	USP3
2.1143432911507e-11	0.446321678061	0.484	0.527	5.50849857643493e-07	6	ACTR2
2.41144529628201e-11	0.587941572173675	0.308	0.284	6.28253843040351e-07	6	ATF7IP
6.28163336328838e-11	0.511689965352607	0.435	0.466	1.63655394013752e-06	6	CIB1
8.6039620032026e-11	0.471757483949214	0.265	0.23	2.24159022069437e-06	6	GRK2
1.45330271125355e-10	0.494438346822572	0.28	0.253	3.78628955362886e-06	6	MDFIC
2.25437869449564e-10	0.501151815931232	0.268	0.236	5.87333281276949e-06	6	VPS37B
3.06616086346283e-10	0.542340636651702	0.251	0.222	7.98826889757971e-06	6	HERPUD2
3.37011574968815e-10	0.429716424298164	0.473	0.49	8.78016256266253e-06	6	CCNL1
3.83930967682488e-10	0.443840373539578	0.417	0.39	1.00025535010319e-05	6	CTSC
4.22899118301666e-10	0.548164406249092	0.301	0.431	1.10177907291133e-05	6	HSPA1B
4.59471410315517e-10	0.53691112071357	0.282	0.256	1.19706086529502e-05	6	INTS6
5.63171148538438e-10	0.37762020093352	0.502	0.558	1.46722979328719e-05	6	UBE2D2
6.05683266934912e-10	0.402451856970374	0.362	0.315	1.57798661534553e-05	6	ITM2A
2.02852403791328e-09	0.308323902797829	0.572	0.635	5.28491367597547e-05	6	SSR2
3.45759502236035e-09	0.465037207349267	0.426	0.448	9.00807231175541e-05	6	TAPBP
3.94361044197831e-09	0.428369617051418	0.509	0.548	0.000102742882844861	6	SLC38A2
5.18891135592167e-09	0.495666814223615	0.381	0.393	0.000135186707555827	6	TAF1D
5.62724571816455e-09	0.288501670397808	0.622	0.706	0.000146606632695341	6	PSME1
6.1609156615511e-09	0.330515617154063	0.578	0.628	0.000160510335730391	6	GAS5
6.1619888520668e-09	0.474107378962819	0.337	0.322	0.000160538295562896	6	FOSL2
6.92289163286316e-09	0.290326997921392	0.438	0.439	0.000180362095710984	6	CYCS
7.30080017047105e-09	0.469537502565412	0.28	0.255	0.000190207746841282	6	DDX3Y
8.26782428105092e-09	0.60733651941492	0.324	0.324	0.00021540162599422	6	RHBDD2
9.48392367489803e-09	0.282571862689515	0.21	0.325	0.000247084663502118	6	DNPH1
1.02682339105231e-08	0.345085236463124	0.539	0.596	0.000267518298070859	6	HIGD2A
1.23146305413396e-08	0.589085474132536	0.322	0.323	0.000320833069493521	6	NAP1L4
1.37259316107031e-08	0.616744985960932	0.377	0.398	0.000357601696253649	6	UGP2
1.51329821346062e-08	0.453029132376328	0.341	0.343	0.000394259583552896	6	SELENOT
1.56193586389787e-08	0.571517663510048	0.359	0.373	0.000406931150621311	6	CCDC107
1.74085668949815e-08	0.464851183991887	0.47	0.513	0.000453545393314953	6	SNHG5
2.85545999406165e-08	0.441729118207549	0.364	0.37	0.000743932992252882	6	EIF4A3
3.75785270373625e-08	0.357239081666805	0.525	0.593	0.000979033364904406	6	APRT
3.95400310412904e-08	0.510319645002212	0.284	0.271	0.00103013642871874	6	NCK2
4.58848375730888e-08	0.487721816189071	0.3	0.287	0.00119543767329168	6	RBL2
5.99765835130758e-08	0.564925557668804	0.265	0.249	0.00156256993026616	6	AKIRIN2
1.0724335288319e-07	0.5085292327163	0.326	0.321	0.00279401107266576	6	ATP2B1
1.16416305997303e-07	0.428229680703589	0.258	0.239	0.00303299402014773	6	PHF1
1.16655477953511e-07	0.399821570568462	0.508	0.57	0.00303922516712283	6	C9orf16
1.75838878763877e-07	0.656319957008299	0.294	0.283	0.00458113030843529	6	PLIN2
3.44736047891666e-07	0.605416915342205	0.338	0.332	0.00898140825572157	6	ID2
4.3452325209793e-07	0.459839286930676	0.341	0.346	0.0113206342869074	6	CMTM6
5.17910542544763e-07	0.313326683780755	0.398	0.382	0.0134931233649187	6	PIM3
7.49953633633302e-07	0.438540734624654	0.307	0.301	0.0195385420170484	6	MKNK2
7.73629921212569e-07	0.274727319875763	0.542	0.603	0.0201553803373511	6	EIF4B
8.70326950256486e-07	0.617937408651264	0.275	0.265	0.0226746280350322	6	SLFN5
8.99055298171051e-07	0.389922170520723	0.458	0.523	0.0234230876832504	6	HNRNPL
1.2672482238025e-06	0.294105507683221	0.688	0.777	0.0330156179747266	6	YWHAB
1.53247157613937e-06	0.520758465401644	0.331	0.345	0.0399254819731591	6	ASXL1
2.26879275026831e-06	0.319042493757069	0.614	0.687	0.0591088575227403	6	ARL6IP5
2.49597200601479e-06	0.401906815051009	0.511	0.596	0.0650275586727032	6	SF3B1
3.24665262371679e-06	0.501740913620195	0.252	0.244	0.0845850408056934	6	PAF1
3.37884579969954e-06	0.256119504242859	0.622	0.715	0.0880290696195722	6	HNRNPDL
4.52677925192784e-06	0.404778439642853	0.342	0.344	0.117936179850476	6	PSMB9
4.60044181181093e-06	0.569824960619989	0.296	0.293	0.11985531052311	6	HSPH1
1.03352068621382e-05	0.559835170554055	0.295	0.304	0.269263144379286	6	NOP58
1.11942416080607e-05	0.410255473217332	0.354	0.382	0.291643576614804	6	PPP2CA
1.42766356901925e-05	0.459235232877182	0.261	0.257	0.371949189636586	6	TMEM243
3.56580201315202e-05	0.464034395559707	0.263	0.26	0.928998398486497	6	PHF20
3.72041920889693e-05	0.285230231078312	0.562	0.636	0.969280816493918	6	HSPA5
6.73387179635081e-05	0.304165116765698	0.49	0.568	1	6	UBXN1
7.08161104177065e-05	0.400178296812534	0.471	0.552	1	6	RBM25
7.48333503599618e-05	0.274168459381148	0.556	0.65	1	6	DAZAP2
7.55935777992369e-05	0.472729905921042	0.326	0.353	1	6	SF3A1
7.97500920374482e-05	0.263299376282678	0.541	0.623	1	6	EIF3H
8.57580118174032e-05	0.34936211391246	0.451	0.523	1	6	UXT
0.000100759018062854	0.430242220988279	0.273	0.277	1	6	TNIP1
0.000104372297826945	0.441948981379412	0.388	0.438	1	6	CDV3
0.000119058608011493	0.347910832348211	0.333	0.331	1	6	SERTAD1
0.000162627573085222	0.258176844913574	0.574	0.681	1	6	CAPZB
0.000181019575206686	0.453995364336719	0.334	0.362	1	6	C9orf78
0.00018224290851139	0.48601782973157	0.299	0.308	1	6	PHACTR2
0.000184985210610275	0.586896843028756	0.447	0.483	1	6	MYADM
0.000245516958227761	0.313453248684577	0.544	0.641	1	6	EIF5
0.000323033296066468	0.257039513016489	0.264	0.37	1	6	OGA
0.000470588079351678	0.287183750335205	0.228	0.32	1	6	CHKB
0.00047149297412228	0.349200048626952	0.26	0.257	1	6	RILPL2
0.000586530425012098	0.37833067391401	0.413	0.481	1	6	TERF2IP
0.000647350840594173	0.256184640691685	0.311	0.433	1	6	RBBP6
0.000758333399657943	0.279684813641962	0.519	0.626	1	6	HNRNPC
0.000791553436390339	0.383032002640078	0.397	0.446	1	6	SLC3A2
0.0011738642817256	0.27775990725068	0.223	0.31	1	6	DNAJB14
0.00118194821577747	0.260517034739396	0.284	0.393	1	6	GCC2
0.00138402749124209	0.38985159968301	0.253	0.253	1	6	TRIM22
0.00153232460259354	0.603462045396468	0.343	0.394	1	6	CORO1B
0.00159305531599857	0.326181735916209	0.236	0.328	1	6	NOSIP
0.00167747433951072	0.415804810856014	0.418	0.489	1	6	EIF3A
0.00189307150659483	0.427029895752	0.357	0.399	1	6	DDX21
0.00194443544772193	0.269928419237258	0.294	0.399	1	6	NKTR
0.00277087321497015	0.414517296969682	0.348	0.382	1	6	XBP1
0.003377138158072	0.429892145071959	0.244	0.252	1	6	BCAS2
0.00351709268901132	0.412647716640887	0.357	0.408	1	6	SRPRA
0.00375352796637032	0.266868225835607	0.485	0.562	1	6	MAP1LC3B
0.00419495778212322	0.333189165098657	0.258	0.354	1	6	TMEM173
0.00486104956828563	0.250867482831745	0.21	0.281	1	6	CENPC
0.00525621612341632	0.417441403540634	0.299	0.325	1	6	RANBP2
0.00548139665281409	0.306816234150599	0.343	0.362	1	6	BCL3
0.00551343397813784	0.453230350511089	0.325	0.363	1	6	POLR2A
0.00634323515096467	0.441036252936911	0.274	0.295	1	6	KDM2A
0.00648898073053573	0.307952847092156	0.29	0.397	1	6	HNRNPH1
0.00673418013998527	0.367437044929418	0.266	0.279	1	6	CDC42SE1
0.00710358889572104	0.269207959924582	0.212	0.283	1	6	NEU1
0.00718170644287992	0.348340722045451	0.421	0.488	1	6	HMGN1
0.00895469672121988	0.28669391230237	0.218	0.293	1	6	ZNF800
0.0091711204705832	0.325219854832693	0.454	0.55	1	6	UBE2B
0	4.72996154015077	0.974	0.164	0	7	PLA2G2A
0	2.86758510437374	0.907	0.186	0	7	IGF1
0	2.77116463835187	0.999	0.587	0	7	IGFBP4
0	2.65651478653646	1	0.398	0	7	CFD
0	2.57849177843063	0.979	0.282	0	7	THY1
0	2.48108302757918	0.992	0.313	0	7	VCAN
0	2.45218782687172	0.965	0.182	0	7	C3
0	2.44905345378301	0.939	0.33	0	7	SRPX
0	2.42354348068235	0.974	0.26	0	7	FGF7
0	2.26071087288543	0.985	0.402	0	7	CXCL12
0	2.25050859476372	0.986	0.26	0	7	EFEMP1
0	2.24027742120489	0.882	0.158	0	7	SVEP1
0	2.20170977733144	0.989	0.321	0	7	COL6A3
0	2.188550325448	0.902	0.188	0	7	SFRP1
0	2.17949334979388	1	0.43	0	7	COL3A1
0	2.16650845202676	0.993	0.353	0	7	CXCL14
0	2.14625185769699	0.988	0.409	0	7	FSTL1
0	2.14624116296617	0.995	0.369	0	7	LRP1
0	2.14244201614536	0.975	0.289	0	7	CD248
0	2.08290515522505	0.948	0.205	0	7	MFAP5
0	2.04216223812642	0.842	0.175	0	7	CRLF1
0	1.96392545090825	0.994	0.477	0	7	SERPINF1
0	1.95511294439338	0.896	0.155	0	7	MGST1
0	1.91001951086343	0.951	0.336	0	7	FBN1
0	1.90262674287598	0.978	0.32	0	7	C1R
0	1.88404638531193	0.969	0.399	0	7	NNMT
0	1.87616284330915	1	0.469	0	7	COL6A2
0	1.87581116762367	0.956	0.249	0	7	ABI3BP
0	1.85440033026008	0.805	0.36	0	7	APOE
0	1.85055352392586	0.977	0.334	0	7	SLIT3
0	1.81130721700123	0.919	0.303	0	7	TNXB
0	1.78189310402456	0.459	0.022	0	7	CYP19A1
0	1.78032785857112	0.997	0.39	0	7	CCDC80
0	1.76035426255227	0.807	0.154	0	7	NOVA1
0	1.75611513798469	1	0.437	0	7	COL1A2
0	1.73670764251115	0.997	0.353	0	7	C1S
0	1.72753900820062	0.995	0.419	0	7	COL1A1
0	1.71630279296211	0.73	0.234	0	7	ACKR3
0	1.6922942528047	0.964	0.314	0	7	FBLN2
0	1.68715491104996	0.996	0.49	0	7	COL6A1
0	1.66090798283458	0.912	0.253	0	7	TMEM176B
0	1.64851672764847	0.662	0.117	0	7	CPXM1
0	1.63314308057094	0.781	0.231	0	7	ELN
0	1.58212452296259	0.85	0.206	0	7	MEG3
0	1.57728815144112	0.984	0.277	0	7	FBLN1
0	1.56185075780941	0.983	0.381	0	7	PCOLCE
0	1.56056160432813	0.378	0.07	0	7	STMN2
0	1.52932818151172	0.999	0.351	0	7	DCN
0	1.4965073044116	0.982	0.425	0	7	PLAC9
0	1.4800261800803	0.869	0.238	0	7	TMEM176A
0	1.45674486620827	0.939	0.384	0	7	PLPP3
0	1.44823039600152	0.899	0.266	0	7	COL5A2
0	1.44780286056479	0.988	0.368	0	7	MMP2
0	1.4344181593387	0.744	0.192	0	7	THBS2
0	1.43279251201894	0.803	0.284	0	7	IGFBP6
0	1.42436181235734	0.881	0.223	0	7	COL5A1
0	1.42161254896545	0.736	0.151	0	7	SCARA5
0	1.42066714239587	0.821	0.155	0	7	PTGFR
0	1.41648317263217	0.325	0.027	0	7	GAL
0	1.3816240895301	0.985	0.392	0	7	SOD3
0	1.37935611477834	0.822	0.201	0	7	SNED1
0	1.37582110232247	0.459	0.048	0	7	ALPL
0	1.37018187909559	0.988	0.705	0	7	TIMP1
