p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0.000353094812142007	0.465224787638522	0.198	0.122	1	4	CCNG2
0.000378035529198867	0.57325996188084	0.226	0.148	1	4	ZC3H12D
0.00039327215975042	0.505480264245758	0.346	0.26	1	4	CD28
0.000417527623892498	0.416247057004039	0.128	0.069	1	4	POU2F2
0.000466075307481298	0.417292523651886	0.165	0.097	1	4	SUSD3
0.000519361299954502	0.355953978130204	0.148	0.084	1	4	YBEY
0.000615748785933353	0.41685108350827	0.498	0.435	1	4	UBE2B
0.000655290972570922	0.402043599552213	0.235	0.162	1	4	VAMP5
0.000679104925791241	0.383638845681638	0.305	0.223	1	4	DYNLRB1
0.000699269745418673	0.447717143364613	0.444	0.385	1	4	RAC1
0.000705755169431065	0.409670702968208	0.35	0.27	1	4	FKBP1A
0.000739251808149255	0.26880653281135	0.86	0.849	1	4	MYL6
0.000750633444575555	0.403417468538657	0.136	0.076	1	4	S100A13
0.000764452787979079	0.44109787706457	0.481	0.426	1	4	PBXIP1
0.000796085221801254	0.384730681306084	0.181	0.113	1	4	LIMA1
0.000863553199153214	0.447277660585845	0.28	0.206	1	4	BCL2
0.000984506267790352	0.411499766983383	0.14	0.082	1	4	RGL4
0.00102105451094324	0.420991141470184	0.395	0.318	1	4	NSD3
0.00106869354361028	0.3854704505877	0.115	0.062	1	4	ZNF101
0.00113432456193532	0.316244360100747	0.72	0.681	1	4	SRP14
0.00126289315032114	0.431925818974267	0.119	0.066	1	4	DIP2B
0.00127981099100448	0.399104829523675	0.132	0.075	1	4	NAB1
0.0012958278925356	0.376579249229145	0.695	0.694	1	4	RAC2
0.00144910485521372	0.299767315409762	0.14	0.08	1	4	UXS1
0.00147369217690623	0.423351718767177	0.259	0.187	1	4	ZNHIT1
0.00148216660457903	0.509609547960518	0.486	0.427	1	4	TRBC2
0.00161266099088586	0.32562088642277	0.103	0.055	1	4	CSTF2
0.00181999068269848	0.288435615949393	0.708	0.684	1	4	COMMD6
0.00193493289527951	0.349226215191123	0.21	0.145	1	4	CD59
0.00209297798717743	0.469271979779082	0.309	0.237	1	4	TLK1
0.00209910420761299	0.339456264675973	0.288	0.215	1	4	BTG3
0.0021226394210634	0.433632467235206	0.551	0.495	1	4	RNF213
0.00223406519799756	0.39833595694897	0.399	0.337	1	4	NDUFC2
0.00226897394464153	0.448003595563013	0.473	0.411	1	4	LCP2
0.0023496934612598	0.296680893499124	0.292	0.217	1	4	CHKB
0.00239665917704394	0.331061189699797	0.51	0.451	1	4	GYPC
0.00240207393503214	0.38820143235441	0.193	0.129	1	4	AP1S2
0.00247612373190189	0.288338931779679	0.103	0.056	1	4	RRS1
0.0025184839169864	0.458069896079539	0.235	0.171	1	4	SNRPC
0.00269057602551285	0.338988240146491	0.42	0.36	1	4	SH3BGRL
0.00277206840332962	0.454756189429595	0.35	0.286	1	4	PPM1G
0.00289561410648965	0.412922361571783	0.14	0.086	1	4	SVBP
0.00310845035506576	0.443389737678834	0.325	0.255	1	4	PHACTR2
0.00318545419384044	0.421846829478111	0.288	0.221	1	4	FCMR
0.00320216560018402	0.302724807807867	0.152	0.097	1	4	IL6R
0.00325402351035723	0.371235753009571	0.416	0.348	1	4	LAMTOR4
0.00332864921321354	0.383159718060536	0.136	0.084	1	4	ZCCHC17
0.00336350701295355	0.382533418637529	0.321	0.255	1	4	SCAND1
0.00343742434650857	0.275268503713992	0.189	0.127	1	4	LDLRAD4
0.00346371123553314	0.316021825974065	0.107	0.061	1	4	KLHDC3
0.00373011250469317	0.409613620326788	0.148	0.094	1	4	CCDC66
0.00399819508031614	0.445529345341329	0.337	0.272	1	4	UCP2
0.0042149053173046	0.415937329287413	0.177	0.119	1	4	CASP1
0.00422959087365418	0.404168488253645	0.305	0.243	1	4	TNIP1
0.00424778618765944	0.445913493732778	0.144	0.091	1	4	CFAP20
0.00443438134618673	0.343939105445415	0.193	0.134	1	4	ZC3H7A
0.0044491622666319	0.390449060480683	0.132	0.082	1	4	RTL8C
0.00464791700461605	0.37779506592697	0.444	0.413	1	4	PPP1CA
0.0046905704477901	0.335249523253457	0.531	0.491	1	4	C9orf16
0.00480878488523109	0.308640326720252	0.354	0.286	1	4	CD5
0.00484389949824103	0.415910851728612	0.358	0.295	1	4	CALM3
0.00486679382106462	0.501588990608232	0.346	0.289	1	4	SDF4
0.00490488943370242	0.406933131313688	0.173	0.12	1	4	PLSCR3
0.00499243086810546	0.373144322835126	0.189	0.131	1	4	ANTXR2
0.00500245463292519	0.316181833584156	0.309	0.245	1	4	COX7A2L
0.00522818984007908	0.290286817885624	0.103	0.059	1	4	HIST1H2BN
0.00527761139457516	0.397938453972043	0.432	0.379	1	4	WDR83OS
0.00540313391391808	0.505362365103294	0.255	0.198	1	4	GLCCI1
0.00569293379032029	0.389605416074307	0.123	0.074	1	4	S100A1
0.00570374251297564	0.47666897912029	0.321	0.26	1	4	ZNF292
0.00574353019759681	0.279461727065754	0.247	0.184	1	4	PSMD4
0.00583659953156794	0.287294888993914	0.543	0.492	1	4	SNU13
0.00596657348104355	0.358586776289492	0.551	0.512	1	4	ISG20
0.00611737799662165	0.260860970092375	0.617	0.537	1	4	RGS1
0.00612274811610332	0.432401319847409	0.49	0.476	1	4	LCK
0.00623793868442376	0.380627259668642	0.206	0.148	1	4	CWC15
0.00627818857072875	0.342120011303793	0.56	0.525	1	4	ICAM3
0.00661427330147209	0.311121153189034	0.152	0.101	1	4	UHRF2
0.00667172885202012	0.270967602242867	0.481	0.421	1	4	RHOH
0.00679928639159998	0.291216213869313	0.214	0.154	1	4	DUSP10
0.00684737910852385	0.349273941742893	0.486	0.441	1	4	COX5B
0.00699829114715246	0.303271954717363	0.358	0.297	1	4	BRK1
0.00730788590621174	0.318333253737477	0.198	0.14	1	4	SMS
0.0073126448390881	0.361925205424275	0.477	0.432	1	4	TNFRSF1B
0.0074690315700507	0.386107486988671	0.103	0.061	1	4	HAPLN3
0.00799554221463406	0.397054746966031	0.189	0.135	1	4	TYMP
0.00802033510885354	0.323147449231029	0.119	0.073	1	4	THADA
0.00813906855548464	0.313277890471965	0.169	0.114	1	4	MAP3K5
0.00857564102712226	0.274777512512651	0.156	0.104	1	4	SGF29
0.00868034411884996	0.250628981676471	0.63	0.614	1	4	EIF3F
0.00914289577931648	0.343428891516546	0.165	0.114	1	4	NBR1
0.0092061402637915	0.285718888222087	0.601	0.577	1	4	GNAI2
0.00920979645987149	0.351733636674588	0.296	0.24	1	4	RAB11B
0.00933052123301079	0.272245663483021	0.177	0.123	1	4	SMIM19
0.00950848672185779	0.299827281085459	0.465	0.427	1	4	WNK1
0.00950851183745515	0.297763921565675	0.416	0.357	1	4	RBX1
0.00952630915203051	0.308366088251281	0.667	0.654	1	4	ALDOA
0.00962444936596737	0.281689799765133	0.597	0.596	1	4	JAK1
0.00977873364274699	0.305804930637457	0.572	0.542	1	4	GABARAP
1.75773685180956e-79	2.3983746212564	0.399	0.048	4.57943182001944e-75	5	CCL20
3.86484705156512e-63	1.27720725982884	0.702	0.194	1.00690860234426e-58	5	CXCR6
9.68754104420096e-56	2.75393372755399	0.165	0.007	2.52389506824568e-51	5	IL17F
1.19909149785307e-52	1.23999887484928	0.711	0.237	3.1239930793566e-48	5	CCR6
1.0353767215641e-45	1.05601789774414	0.427	0.099	2.69746697269095e-41	5	GNA15
8.57426592775213e-42	1.72406948495531	0.193	0.02	2.23385350215726e-37	5	TRDV1
7.7427317250053e-37	1.04858325741078	0.849	0.45	2.01721389631563e-32	5	RORA
1.14058460578438e-36	0.724054399926025	0.312	0.063	2.97156507345004e-32	5	MCAM
1.04119442632988e-30	0.890448314411506	0.633	0.249	2.71262383891724e-26	5	KLRB1
7.2101048251096e-29	0.957361170188426	0.638	0.283	1.8784486100858e-24	5	CCDC107
8.423639913997e-29	2.4218918949539	0.133	0.014	2.19461090679364e-24	5	IL17A
2.81531475398428e-27	0.878050607969289	0.665	0.323	7.33473952855525e-23	5	GPR65
3.14986156781668e-27	0.820392905171939	0.39	0.12	8.20633434263281e-23	5	CD40LG
1.92299755310345e-26	0.785419334668616	0.468	0.168	5.00998552510042e-22	5	CTSH
3.29827014257763e-26	1.54312423144681	0.193	0.034	8.5929832024575e-22	5	TRBV9
8.0698852830354e-25	0.778673923286231	0.982	0.945	2.10244721278921e-20	5	VIM
1.29955430428119e-24	0.939181226689998	0.619	0.29	3.38572882894378e-20	5	PDE4D
7.11434457668109e-24	0.897720861092968	0.422	0.151	1.85350019256272e-19	5	LMO4
2.72328479694168e-23	0.53783120297113	0.188	0.036	7.09497388147216e-19	5	RORC
5.50127912751533e-22	0.624706776748085	0.959	0.856	1.43324825109157e-17	5	S100A4
2.27127565489041e-21	0.813686814060071	0.908	0.686	5.91735446368599e-17	5	IL7R
4.7408740071266e-21	0.86233103229299	0.321	0.108	1.23513990507669e-16	5	MIR22HG
5.28468145224466e-20	0.952233799019336	0.555	0.264	1.3768180587533e-15	5	ANKRD28
5.54432874712003e-20	0.95951512337289	0.904	0.672	1.44446396848718e-15	5	LMNA
5.86230418076753e-20	0.455821894366193	0.206	0.048	1.52730610821537e-15	5	SCART1
7.95435951979814e-20	0.867447040013907	0.995	0.962	2.07234928569301e-15	5	FTH1
8.92086431285755e-20	0.584840908091241	0.986	0.919	2.32415277942878e-15	5	SRGN
1.11788483178836e-19	0.938131472227073	0.665	0.373	2.91242535225821e-15	5	CDKN1A
4.84689895627051e-19	1.11741432559053	0.514	0.254	1.26276258507716e-14	5	PLIN2
1.25109716748448e-18	0.637859022947321	0.257	0.077	3.2594834504473e-14	5	PTPN13
1.70138164441969e-18	0.77364242501248	0.587	0.307	4.43260959820662e-14	5	SLC7A5
1.99865095221542e-18	0.879570681967163	0.789	0.53	5.20708532580683e-14	5	CREM
3.27696854352073e-18	0.686479535496083	0.867	0.634	8.53748614643456e-14	5	TGFB1
1.4602823499288e-17	0.804781871283464	0.729	0.446	3.80447360626951e-13	5	TOB1
1.77214815382099e-17	0.524504535889545	0.266	0.084	4.61697758514983e-13	5	B4GALT5
3.05155211297706e-17	0.527235586718421	0.22	0.062	7.95020871993913e-13	5	KIF5C
3.92455773441916e-17	0.72923226833424	0.615	0.334	1.02246502654822e-12	5	RBMS1
4.23502099520411e-17	1.17836545613805	0.587	0.333	1.10335001988053e-12	5	ATP1B3
7.66410734946069e-17	0.622767673829913	0.339	0.127	1.99672988775499e-12	5	PDCD1
1.79278833510731e-16	0.364032803414792	0.106	0.017	4.67075144945507e-12	5	EGLN3
2.06372727844125e-16	0.652255168344948	0.734	0.445	5.37662867852299e-12	5	PTGER4
3.67449801468511e-16	0.611991012895196	0.404	0.178	9.57316967765912e-12	5	SPTY2D1
5.70188484694831e-16	0.621345870657937	0.899	0.621	1.48551205917544e-11	5	ANXA1
1.28356465284087e-15	0.491598572988299	0.239	0.077	3.34407099004632e-11	5	TESK1
1.56878306160682e-15	0.646688148166853	0.495	0.25	4.08715051040424e-11	5	MAF
1.7727882784018e-15	0.492796929359702	0.225	0.069	4.61864530172021e-11	5	FURIN
1.78578301872627e-15	0.585116214624498	0.986	0.947	4.65250049868756e-11	5	UBC
2.48143803445774e-15	0.489512080702562	0.94	0.863	6.46489051117275e-11	5	S100A6
4.01433378256804e-15	0.565008197649099	0.491	0.244	1.04585438037245e-10	5	PBX4
4.33046803360183e-15	0.716560014866923	0.771	0.537	1.12821683679429e-10	5	SELENOK
6.77888408258748e-15	0.706297343669963	0.642	0.379	1.76610267003652e-10	5	PER1
7.40148000042547e-15	0.513715749948247	0.94	0.782	1.92830758451085e-10	5	S100A10
8.97077154836626e-15	0.927867469761692	0.555	0.314	2.33715511149586e-10	5	AHR
9.63275665636694e-15	0.386426490844122	0.128	0.027	2.50962209168328e-10	5	TRIP10
1.04520088127152e-14	0.468804596376725	0.17	0.045	2.7230618559767e-10	5	SH3TC1
1.28051628398645e-14	0.602547305517261	0.404	0.178	3.33612907466989e-10	5	MYBL1
2.28839464008805e-14	0.31462263967109	0.124	0.026	5.96195455582139e-10	5	NTRK2
3.75426867258734e-14	0.503955917101083	0.321	0.13	9.78099617269179e-10	5	BAG3
9.33513163033323e-14	0.670572835439967	0.679	0.415	2.43208184365072e-09	5	CRYBG1
9.43100322920565e-14	0.70166329029338	0.537	0.292	2.45705927130495e-09	5	BHLHE40
1.13310660468478e-13	0.391589628222648	0.17	0.047	2.95208263718527e-09	5	CCSAP
1.71884204902673e-13	0.521827010593861	0.505	0.263	4.47809919032933e-09	5	CYTH1
1.99036159155071e-13	0.534941471495729	0.789	0.537	5.18548905446706e-09	5	SPOCK2
2.10269026739359e-13	0.52321312587729	0.436	0.212	5.47813895364051e-09	5	RARA
3.6964610828305e-13	0.472229671690461	0.243	0.086	9.63039005909829e-09	5	HSPA2
4.12437152942483e-13	0.668572829957693	0.56	0.332	1.07452251456105e-08	5	BAZ1A
4.43600916728547e-13	0.431370490317237	0.344	0.144	1.15571346835288e-08	5	HPGD
5.28419876898229e-13	0.61192831926851	0.495	0.272	1.37669230528296e-08	5	RPS6KA3
5.51937282731757e-13	0.696405564130048	0.124	0.029	1.43796220270105e-08	5	THBS1
5.82355969715691e-13	0.314631171693026	0.991	0.986	1.51721200790029e-08	5	TPT1
5.89534747319218e-13	0.673580781494474	0.532	0.298	1.53591487719076e-08	5	INSIG1
7.76585332210986e-13	0.348169016603407	0.335	0.139	2.02323776600928e-08	5	ZC3H12D
9.00142572972255e-13	0.733269062684311	0.826	0.606	2.34514144536462e-08	5	SQSTM1
9.38157571727455e-13	0.694624525582384	0.633	0.395	2.44418192162154e-08	5	PRNP
1.47078746741648e-12	0.516926173256529	0.234	0.086	3.83184258886015e-08	5	NFIL3
1.4748494514917e-12	0.588369867017402	0.514	0.281	3.84242527597132e-08	5	ERN1
1.58573001459922e-12	0.552358651172032	0.317	0.133	4.13130240703536e-08	5	TNFRSF25
2.57094340751287e-12	0.398948372641634	0.206	0.069	6.69807885959329e-08	5	AFDN
3.28339200720417e-12	0.632257906922158	0.606	0.377	8.55422119636903e-08	5	TIPARP
4.49363744947637e-12	0.471513913201756	0.518	0.285	1.17072736471208e-07	5	STK24
7.18981143219568e-12	0.529844004074703	0.225	0.083	1.87316157242994e-07	5	AMPD2
7.4199746795471e-12	0.56290758840716	0.482	0.259	1.93312600326241e-07	5	KDSR
1.0305554705663e-11	0.460710846216707	0.257	0.103	2.68490616746637e-07	5	MGAT5
1.09689912214617e-11	0.460575590067231	0.555	0.313	2.85775128292741e-07	5	OSTF1
1.61164351960904e-11	0.423142430659266	0.156	0.046	4.19881486163743e-07	5	IL23R
1.76942921400266e-11	0.535712612403955	0.39	0.196	4.60989393124112e-07	5	NR1D2
1.99539564859303e-11	0.442951668169241	0.193	0.066	5.19860428327943e-07	5	PDE4A
2.35542980050487e-11	0.517199640382969	0.908	0.768	6.13660125925534e-07	5	AHNAK
2.42650966784584e-11	0.504700571703895	0.45	0.233	6.32178563763876e-07	5	CAPG
2.5140076004673e-11	0.568039049068724	0.628	0.407	6.54974400149745e-07	5	CCNH
2.83080735876148e-11	0.401549162325973	0.372	0.177	7.37510241178129e-07	5	ELK3
3.85212365546499e-11	0.589863736951223	0.482	0.268	1.00359377595829e-06	5	AQP3
4.14710080570143e-11	0.592416572602074	0.417	0.219	1.08044417290939e-06	5	JMY
4.94977178751284e-11	0.557632029582932	0.408	0.216	1.28956404380072e-06	5	NFKB2
6.92237725527927e-11	0.331760945186272	0.128	0.035	1.80348694631791e-06	5	SLC31A2
6.93224329236459e-11	0.460599423632766	0.339	0.156	1.80605734495975e-06	5	REEP3
8.62695245344359e-11	0.503237119115185	0.729	0.513	2.24757992269566e-06	5	DDX3X
8.63327005058297e-11	0.526505980870378	0.454	0.249	2.24922584627838e-06	5	TANK
1.05174025236479e-10	0.459293811225343	0.422	0.218	2.740098879486e-06	5	YWHAH
1.08463784565624e-10	0.492759646490614	0.615	0.388	2.8258069792882e-06	5	SPTAN1
1.30856470571136e-10	0.319633283102577	0.151	0.046	3.40920362778981e-06	5	CFL2
1.44690328742965e-10	0.575997846019234	0.477	0.278	3.76961713474047e-06	5	KDM6B
1.66891456754293e-10	0.449918383451889	0.578	0.353	4.34802312281959e-06	5	DNAJB6
1.69419251260631e-10	0.62816346098844	0.619	0.392	4.41387975309322e-06	5	PHLDA1
1.81260115837741e-10	0.512178023990038	0.628	0.41	4.72236979792068e-06	5	H2AFV
2.03169621222096e-10	0.406080546209463	0.394	0.199	5.29317814169926e-06	5	PDS5A
2.22327971965406e-10	0.554160988531428	0.482	0.285	5.79231065361473e-06	5	CMTM6
2.34380336745941e-10	0.451156669230973	0.72	0.513	6.106310913242e-06	5	ANXA2
2.51422100901927e-10	0.460805452063575	0.482	0.261	6.55029999479789e-06	5	FKBP11
3.1520455230945e-10	0.476048087998167	0.706	0.467	8.21202420131809e-06	5	GPR183
3.76759161128257e-10	0.386857181551189	0.922	0.812	9.81570642487448e-06	5	EEF1G
4.41520000720589e-10	0.634029816459387	0.518	0.323	1.15029205787735e-05	5	DUSP5
5.21348019058436e-10	0.484277306962927	0.661	0.455	1.35826799405294e-05	5	BZW1
7.44624146418763e-10	0.364925208443023	0.394	0.201	1.9399692886648e-05	5	SLAMF1
7.72615061274267e-10	0.496525573035368	0.807	0.623	2.01289401913785e-05	5	EML4
8.6924015393121e-10	0.340660184075024	0.885	0.652	2.26463137303698e-05	5	IL2RG
9.0540576195868e-10	0.542266337434552	0.661	0.477	2.35885363163095e-05	5	G3BP2
1.20488287987782e-09	0.528568536959958	0.271	0.125	3.13908136694569e-05	5	MAP3K4
1.23474474877242e-09	0.447030525562637	0.161	0.055	3.21688049397678e-05	5	CFH
1.23722931276329e-09	0.455660229757595	0.679	0.48	3.2233535285422e-05	5	CDC37
1.3930221713824e-09	0.435479772130012	0.628	0.413	3.62924066310257e-05	5	PBXIP1
1.5198412826879e-09	0.381452530390096	0.161	0.056	3.95964249378679e-05	5	ZBTB16
1.59159619158397e-09	0.348169311909401	0.33	0.159	4.14658555793373e-05	5	CD4
1.68369619371925e-09	0.499186382629279	0.381	0.198	4.38653369349676e-05	5	ZEB2
1.68779611577949e-09	0.990278690333941	0.119	0.035	4.39721522044031e-05	5	TRAV12-2
2.15998629138489e-09	0.476611413139955	0.748	0.526	5.62741228494505e-05	5	RGS1
2.35323041517709e-09	0.524712531006537	0.335	0.17	6.13087120066087e-05	5	FAM241A
2.73301944752321e-09	0.510842899205697	0.454	0.267	7.12033556663222e-05	5	GNA13
3.11481327041468e-09	0.376694814742449	0.243	0.106	8.11502301341137e-05	5	RUNX2
3.5007261323972e-09	0.471015155367332	0.275	0.13	9.12044179273443e-05	5	MFHAS1
3.54353895025837e-09	0.384217219979059	0.165	0.06	9.23198202710812e-05	5	FADS3
3.59323951341259e-09	0.389143139475864	0.619	0.393	9.36146690429383e-05	5	TMEM123
3.79613779376994e-09	0.416135931706052	0.862	0.702	9.89007779410882e-05	5	TAGLN2
4.86607080115254e-09	0.442972234311163	0.546	0.331	0.000126775742582427	5	NFKBIZ
5.28941450407813e-09	0.40129468723612	0.197	0.079	0.000137805116074747	5	DPP4
5.36347236528528e-09	0.2725744490823	0.142	0.046	0.000139734545532777	5	MSC
5.69151764094675e-09	0.510272651151777	0.505	0.318	0.000148281109099586	5	BCL3
6.25546665024456e-09	0.518251548006581	0.592	0.382	0.000162973672638822	5	NFKB1
6.60386039406333e-09	0.272743343367324	0.45	0.242	0.000172050374846532	5	SNX9
6.71495723604094e-09	0.386607390021346	0.413	0.23	0.000174944780870575	5	AKIRIN1
6.8662168137585e-09	0.466070257984857	0.362	0.193	0.00017888554664885	5	ZNF267
6.90535229833628e-09	0.601954985235133	0.408	0.234	0.000179905143428555	5	ZC3H12A
7.51668070597779e-09	0.364089707804448	0.211	0.087	0.000195832082432839	5	GPR15
8.01190607849775e-09	0.487115636058535	0.445	0.263	0.000208734189063102	5	MGAT4A
9.23245999224628e-09	0.422979177238693	0.459	0.265	0.000240533280177992	5	ELL2
9.75953669539843e-09	0.398298505955928	0.275	0.13	0.000254265209525215	5	MXI1
9.91004312594665e-09	0.530269241019364	0.835	0.691	0.000258186353560288	5	EZR
1.04877955991109e-08	0.364813349218875	0.784	0.582	0.000273238538743636	5	TPI1
1.08546250140554e-08	0.412349856297589	0.917	0.774	0.000282795545491185	5	YWHAZ
1.12240324127955e-08	0.39487607789055	0.555	0.345	0.00029241971645056	5	RNASET2
1.25526984423466e-08	0.361593568477482	0.835	0.638	0.000327035452518457	5	LGALS1
1.34696536219255e-08	0.399295164723192	0.541	0.332	0.000350924885812026	5	PFKFB3
1.46059390242587e-08	0.425201903687955	0.569	0.365	0.000380528529399012	5	PIM3
1.52032682753015e-08	0.662625322316116	0.417	0.247	0.000396090748376431	5	TUBA1C
1.55376673351898e-08	0.501924442114923	0.789	0.624	0.000404802847083701	5	ANKRD12
1.61200015275512e-08	0.413301946909046	0.509	0.309	0.000419974399797291	5	RAB8B
1.87200508682807e-08	0.39793388630214	0.56	0.361	0.000487713485271317	5	RAP1A
1.95172162551112e-08	0.419801866464062	0.284	0.141	0.000508482035094412	5	NANS
2.14146308587438e-08	0.468855711147044	0.927	0.764	0.000557915377762852	5	TNFAIP3
2.17222829769907e-08	0.338847643262744	0.165	0.062	0.000565930638399538	5	NOTCH2
2.48871655039578e-08	0.547685449348071	0.472	0.298	0.000648385322874614	5	IKZF3
2.71894113100742e-08	0.454642283247628	0.642	0.422	0.000708365732861362	5	PDE4B
2.76969790306821e-08	0.430808825519794	0.298	0.15	0.000721589394686361	5	PTTG1IP
2.9604160274222e-08	0.408243697745095	0.633	0.422	0.000771277187624305	5	EIF5A
3.14812535741848e-08	0.400009393787472	0.495	0.293	0.000820181099368238	5	VPS13C
3.35113464430945e-08	0.273717653196681	0.138	0.048	0.000873071108881941	5	LTK
3.45129504109587e-08	0.430496030562482	0.225	0.1	0.000899165897056706	5	AL157402.2
3.51733591244393e-08	0.423190331661634	0.482	0.296	0.000916371525269017	5	MKNK2
3.6526812464389e-08	0.253632763807301	0.147	0.053	0.000951633045134727	5	GRAMD2B
3.65920027891754e-08	0.459350568613897	0.789	0.601	0.000953331448666385	5	S100A11
4.5638597668714e-08	0.574048060181977	0.651	0.472	0.00118902238506301	5	MYADM
5.22647919980029e-08	0.452879793222536	0.385	0.224	0.00136165462592397	5	SOD2
5.46111975131714e-08	0.250109883816328	0.124	0.041	0.00142278552881066	5	TNFRSF12A
5.94959895588093e-08	0.299275006696844	0.702	0.465	0.00155004901597566	5	SEC61B
6.00036587519136e-08	0.372722820481771	0.472	0.286	0.00156327532146361	5	TMED2
6.13518558332294e-08	0.252929362347279	0.133	0.046	0.00159839990002313	5	PRPSAP1
6.19809815156554e-08	0.403562665394824	0.711	0.531	0.00161479051142737	5	DYNLL1
7.22535246224759e-08	0.452434909474049	0.358	0.199	0.00188242107698936	5	TNF
8.44128609646396e-08	0.417506399226492	0.67	0.481	0.00219920826671176	5	MAP1LC3B
8.58394901904574e-08	0.333103405682582	0.211	0.094	0.00223637623793199	5	NFATC1
1.05385592136957e-07	0.437638488037264	0.335	0.187	0.00274561083194413	5	USP36
1.06045325976515e-07	0.414729935789301	0.362	0.204	0.00276279887766615	5	STMN1
1.16794207544254e-07	0.298997429489485	0.615	0.41	0.00304283948915045	5	ZFAND5
1.23891134321035e-07	0.277517702471212	0.294	0.146	0.00322773572246594	5	SEPTIN11
1.28988250298623e-07	0.424632268350175	0.72	0.51	0.00336053088503003	5	ARF6
1.37353883330026e-07	0.380044847447246	0.202	0.089	0.00357848072239716	5	ADAM19
1.44062599895497e-07	0.425463603225144	0.463	0.291	0.00375326291507739	5	ANP32E
1.56964966652476e-07	0.30598324069508	0.174	0.072	0.00408940827619695	5	SOS1
1.73006742271607e-07	0.368284437817475	0.518	0.345	0.00450734465640218	5	ELOVL5
1.7455306657075e-07	0.267505310939005	0.124	0.043	0.00454763104336775	5	FAM169A
2.00749945181721e-07	0.413667033587165	0.555	0.375	0.00523013832181938	5	HECA
2.17948954645495e-07	0.523405899574018	0.729	0.59	0.00567822411537908	5	SLC2A3
2.21015411057021e-07	0.450393680872781	0.592	0.419	0.00575811450426857	5	FNBP1
2.25487534019974e-07	0.378811797194121	0.183	0.081	0.00587462672382238	5	CYB5A
2.27724113719529e-07	0.393844716892338	0.817	0.645	0.0059328963347349	5	MYH9
2.45955428410504e-07	0.408902119691055	0.619	0.417	0.00640787677637887	5	ITK
2.50683837656634e-07	0.398715181845842	0.266	0.136	0.00653106602246828	5	ETV3
2.59767265350719e-07	0.353400671560762	0.298	0.157	0.00676771656418228	5	EGLN2
2.61282898601317e-07	0.267321760679711	0.275	0.136	0.00680720335726011	5	STX11
2.68881496185383e-07	0.391793069309451	0.927	0.822	0.00700516962011779	5	HSP90AB1
2.97780534133241e-07	0.396193446134864	0.968	0.877	0.00775807625577332	5	ZFP36
3.00767511021342e-07	0.345819129480195	0.867	0.715	0.00783589596463902	5	EIF4A1
3.09356786884901e-07	0.274141975964768	0.133	0.049	0.00805967236871234	5	MID1IP1
3.5578137894239e-07	0.377633462318989	0.514	0.333	0.00926917226558608	5	ARF4
3.65810387837716e-07	0.353843606873022	0.216	0.101	0.00953045803433601	5	CD9
3.77175966036076e-07	0.274187712547542	0.95	0.868	0.00982656544313788	5	EEF2
3.82670127074478e-07	0.441661030997524	0.321	0.179	0.00996970482067139	5	NINJ1
4.1212684842547e-07	0.329364276700653	0.39	0.223	0.0107371407820288	5	JAML
4.5245250351424e-07	0.276133013812344	0.147	0.058	0.0117877450740565	5	HLF
4.53434749170283e-07	0.380160182867245	0.275	0.141	0.0118133355201334	5	PERP
4.59202129039437e-07	0.442284569129559	0.56	0.381	0.0119635930678645	5	GPBP1
4.60746667927403e-07	0.402621595844316	0.647	0.446	0.0120038329395126	5	PRDM1
4.73640432360088e-07	0.471629029656893	0.789	0.638	0.0123397541842774	5	TUBA1B
4.91519579878437e-07	0.333908258973167	0.289	0.152	0.0128055596145729	5	CAMTA1
6.19334492361532e-07	0.31183156649043	0.271	0.139	0.016135521529495	5	TRAF4
6.23964073406229e-07	0.365197069724282	0.321	0.178	0.0162561360044525	5	ARCN1
6.34379140114884e-07	0.394188528426044	0.445	0.272	0.0165274797374131	5	FKBP5
6.63345052367167e-07	0.39589962894352	0.601	0.437	0.0172821286493218	5	YWHAQ
7.1807780619442e-07	0.325019646103731	0.849	0.72	0.0187080810847832	5	LAPTM5
7.38592376638989e-07	0.381258697002335	0.789	0.592	0.0192425471885756	5	ARL4C
7.63967884175633e-07	0.355509150594528	0.339	0.197	0.0199036552864278	5	MAPKAPK2
8.79743402398493e-07	0.35092226984	0.372	0.218	0.0229199548626879	5	SYPL1
8.80345456687152e-07	0.355824563336592	0.812	0.658	0.0229356401830704	5	DDIT4
9.70893749938718e-07	0.26175306923942	0.959	0.84	0.0252946948671534	5	MYL6
9.76162770202576e-07	0.282971051057589	0.307	0.166	0.0254319686520877	5	PPP3CA
1.12639473833654e-06	0.43004797005518	0.252	0.134	0.0293459621178819	5	GLO1
1.25282159069674e-06	0.298998637282741	0.945	0.844	0.0326397609024222	5	CRIP1
1.30614106678977e-06	0.450158929905893	0.413	0.254	0.0340288932130739	5	RBPJ
1.33181244344589e-06	0.349569438997848	0.326	0.186	0.0346977095890958	5	DUSP16
1.37266991250455e-06	0.316078633802802	0.427	0.264	0.035762169230481	5	PPP4R3A
1.41932323827075e-06	0.382730512126124	0.376	0.231	0.0369776283266679	5	PAF1
1.45074783724731e-06	0.277348093761754	0.119	0.045	0.0377963334038043	5	PLAUR
1.56696528774961e-06	0.295225403133288	0.693	0.506	0.0408241466417406	5	EIF4B
1.67975110673011e-06	0.419699793529363	0.706	0.557	0.0437625555836396	5	AKAP13
