	log2FoldChange	fdr
GEM	-1.74366024674021	0.999999901519655
CCDC43	-1.74366024674021	0.999999901519655
MBD3	-1.74366024674021	0.999999901519655
TMEM184C	-1.74366024674021	0.999999901519655
PLOD1	-1.74366024674021	0.999999901519655
CRTC2	-1.74366024674021	0.999999901519655
MR1	-1.74366024674021	0.999999901519655
GFPT1	-1.74366024674021	0.999999901519655
FAM131A	-1.74366024674021	0.999999901519655
SMARCAD1	-1.74366024674021	0.999999901519655
ATG10	-1.74366024674021	0.999999901519655
MICA	-1.74366024674021	0.999999901519655
HYOU1	-1.74366024674021	0.999999901519655
DOHH	-1.74366024674021	0.999999901519655
C16orf74	-1.74366024674021	0.999999901519655
SERGEF	-1.74366024674021	0.999999901519655
LAMA2	-1.74366024674021	0.999999901519655
HAUS7	-1.74366024674021	0.999999901519655
MPDZ	-1.74366024674021	0.999999901519655
LGALS3BP	-1.74366024674021	0.999999901519655
CCDC28B	-1.74366024674021	0.999999901519655
RBMXL1	-1.74366024674021	0.999999901519655
SAP130	-1.74366024674021	0.999999901519655
NCKIPSD	-1.74366024674021	0.999999901519655
CRYBG3	-1.74366024674021	0.999999901519655
GTF2H3	-1.74366024674021	0.999999901519655
AC091271.1	-1.74366024674021	0.999999901519655
TMEM161B-AS1	-1.74366024674021	0.999999901519655
BTN3A2	-1.74366024674021	0.999999901519655
CUL7	-1.74366024674021	0.999999901519655
COQ3	-1.74366024674021	0.999999901519655
FAM200A	-1.74366024674021	0.999999901519655
ZNF7	-1.74366024674021	0.999999901519655
DNAJC25	-1.74366024674021	0.999999901519655
ST6GALNAC6	-1.74366024674021	0.999999901519655
ZDHHC16	-1.74366024674021	0.999999901519655
TTC9C	-1.74366024674021	0.999999901519655
MED17	-1.74366024674021	0.999999901519655
CINP	-1.74366024674021	0.999999901519655
PSKH1	-1.74366024674021	0.999999901519655
QRICH1	-1.74366024674021	0.999999901519655
MRM2	-1.74366024674021	0.999999901519655
PLCB4	-1.74366024674021	0.999999901519655
NDN	-1.74366024674021	0.999999901519655
AP4E1	-1.74366024674021	0.999999901519655
SLC26A6	-1.74366024674021	0.999999901519655
TJAP1	-1.74366024674021	0.999999901519655
LAMA5	-1.74366024674021	0.999999901519655
RGS5	-1.74366024674021	0.999999901519655
GPI	-1.7387944915684	0.001448467428799
PPT1	-1.73293384014716	0.047181675757188
COX5B	-1.73192413868924	2.83E-12
SUCLA2	-1.72573833874295	0.512866583405526
ARL3	-1.72348236480258	0.165885146152311
CHCHD6	-1.72348236480258	0.976654028857291
LCN2	-1.72348236480258	0.999999901519655
PAM	-1.72057663362717	0.453174758334078
SLC2A4RG	-1.72057663362717	0.90037402612561
NDUFA10	-1.71669319913994	0.212578692446359
CDKN1B	-1.71669319913994	0.800701604788488
SGSM3	-1.71669319913994	0.800701604788488
AP3B1	-1.71669319913994	0.800701604788488
ACOT13	-1.71669319913994	0.800701604788488
C8orf82	-1.71669319913994	0.896438899459739
COMTD1	-1.71669319913994	0.896438899459739
RTL8C	-1.71123876904784	0.422932563454246
CCNC	-1.71123876904784	0.999999901519655
PDZD11	-1.71123876904784	0.999999901519655
ZDHHC24	-1.71123876904784	0.999999901519655
TUBB2A	-1.70301826224287	0.000456403920038
MLF2	-1.70301826224287	0.004378790173924
ZNHIT1	-1.70301826224287	0.108536092623474
CKS1B	-1.70301826224287	0.717406367052949
PMPCA	-1.70301826224287	0.999999901519655
FARSB	-1.70301826224287	0.999999901519655
ZNF280D	-1.70301826224287	0.999999901519655
LHPP	-1.70301826224287	0.999999901519655
NDUFA4L2	-1.70301826224287	0.999999901519655
ZDHHC20	-1.70301826224287	0.999999901519655
TSFM	-1.70301826224287	0.999999901519655
AP2A1	-1.70301826224287	0.999999901519655
GOLGA5	-1.70301826224287	0.999999901519655
PUM1	-1.70301826224287	0.999999901519655
NDUFB3	-1.69711766080319	0.007557461911398
RAB11A	-1.69475064625927	0.002439036339557
CXCL16	-1.69475064625927	0.281941998842648
MBNL2	-1.69475064625927	0.380219461312862
ECHS1	-1.68921246271784	0.046958807484278
PLA2G12A	-1.68921246271784	0.999999901519655
NEDD4L	-1.68921246271784	0.999999901519655
DVL1	-1.68921246271784	0.999999901519655
ZNF277	-1.68921246271784	0.999999901519655
AK2	-1.6852435605149	0.137009067484292
UBE2H	-1.68415923499155	0.367235561244398
CYB5A	-1.68225970207607	0.600134601905096
WIPI1	-1.68225970207607	0.600134601905096
CUL1	-1.67807190511264	0.38109121171097
HACD3	-1.67807190511264	0.423916973642026
ZKSCAN1	-1.67807190511264	0.469861564314387
NUBP2	-1.67807190511264	0.999999901519655
VPS26A	-1.66889247833824	0.371665105612921
SLC25A11	-1.66889247833824	0.407637056987339
DLD	-1.66889247833824	0.407637056987339
AHSA1	-1.66889247833824	0.407637056987339
SLC9A3R1	-1.66771139350692	0.109905683976078
COX7A2	-1.66672213301988	2.22E-10
KRT77	-1.66119808654824	3.06E-14
PAXX	-1.66119808654824	0.591919627758926
NR1H2	-1.66119808654824	0.600134601905096
NARS	-1.66119808654824	0.600134601905096
TSTA3	-1.66119808654824	0.795064432675605
PITPNA	-1.66119808654824	0.896438899459739
SIRT2	-1.66119808654824	0.989603253047763
ABI2	-1.66119808654824	0.999999901519655
NPEPPS	-1.66119808654824	0.999999901519655
C6orf89	-1.66119808654824	0.999999901519655
CDC42BPB	-1.66119808654824	0.999999901519655
SBF2	-1.66119808654824	0.999999901519655
NFX1	-1.66119808654824	0.999999901519655
TP53RK	-1.66119808654824	0.999999901519655
PAX8-AS1	-1.66119808654824	0.999999901519655
INTS12	-1.66119808654824	0.999999901519655
FUCA1	-1.66119808654824	0.999999901519655
HECW2	-1.66119808654824	0.999999901519655
MRPS27	-1.66119808654824	0.999999901519655
RNF170	-1.66119808654824	0.999999901519655
GIT2	-1.66119808654824	0.999999901519655
DGLUCY	-1.66119808654824	0.999999901519655
SERPINA12	-1.66119808654824	0.999999901519655
ALOX12-AS1	-1.66119808654824	0.999999901519655
PPP1R3D	-1.66119808654824	0.999999901519655
RSPH3	-1.66119808654824	0.999999901519655
TMEM68	-1.66119808654824	0.999999901519655
TAF2	-1.66119808654824	0.999999901519655
COMMD5	-1.66119808654824	0.999999901519655
TESK1	-1.66119808654824	0.999999901519655
IPPK	-1.66119808654824	0.999999901519655
ZNF438	-1.66119808654824	0.999999901519655
ALKBH3	-1.66119808654824	0.999999901519655
ST8SIA1	-1.66119808654824	0.999999901519655
PCCA-DT	-1.66119808654824	0.999999901519655
MLH3	-1.66119808654824	0.999999901519655
ZNF598	-1.66119808654824	0.999999901519655
ANKRD40	-1.66119808654824	0.999999901519655
FAM104A	-1.66119808654824	0.999999901519655
ECSIT	-1.66119808654824	0.999999901519655
RAB3A	-1.66119808654824	0.999999901519655
ZNF574	-1.66119808654824	0.999999901519655
ATP9A	-1.66119808654824	0.999999901519655
ZRSR2	-1.66119808654824	0.999999901519655
RABEPK	-1.66119808654824	0.999999901519655
ABRAXAS2	-1.66119808654824	0.999999901519655
AP002387.2	-1.66119808654824	0.999999901519655
DTD2	-1.66119808654824	0.999999901519655
IPP	-1.66119808654824	0.999999901519655
KDM3A	-1.66119808654824	0.999999901519655
TMEM87B	-1.66119808654824	0.999999901519655
GPD2	-1.66119808654824	0.999999901519655
C2orf88	-1.66119808654824	0.999999901519655
USF3	-1.66119808654824	0.999999901519655
ACOX3	-1.66119808654824	0.999999901519655
PFKFB3	-1.66119808654824	0.999999901519655
UNC93B1	-1.66119808654824	0.999999901519655
ZNF384	-1.66119808654824	0.999999901519655
ZNF260	-1.66119808654824	0.999999901519655
TIMM8A	-1.66119808654824	0.999999901519655
C1orf53	-1.66119808654824	0.999999901519655
ALAS1	-1.65619740548987	0.072234346258375
DNTTIP2	-1.65552933646155	0.101039343000669
ECHDC1	-1.65465524068147	0.131862835646515
TMEM141	-1.65346243776863	0.037756289989662
PSMC2	-1.64902337260214	0.896438899459739
EIF3J	-1.6441245731893	0.476294264534752
PNP	-1.6441245731893	0.542027914487637
PUM3	-1.6441245731893	0.999999901519655
CORO1C	-1.6441245731893	0.999999901519655
NUBP1	-1.6441245731893	0.999999901519655
TOMM40	-1.6441245731893	0.999999901519655
DAP3	-1.63982443575567	0.522659978279688
MAP7D1	-1.63982443575567	0.600134601905096
BAG6	-1.63982443575567	0.67395059935725
DYNC1I2	-1.63982443575567	0.673996290074187
IK	-1.63786558271762	0.549112206925635
COX6A1	-1.6373321008342	1.60E-11
PEBP1	-1.63400227576017	3.72E-13
ATP5ME	-1.63262893435147	0.000680080740541
DMAC2L	-1.63262893435147	0.388535349498188
BCKDHA	-1.63262893435147	0.787851616941291
DDX1	-1.63262893435147	0.896438899459739
STAT6	-1.63262893435147	0.989603253047763
AFTPH	-1.63262893435147	0.989603253047763
C6orf136	-1.63262893435147	0.989603253047763
ADIPOR2	-1.63262893435147	0.989603253047763
POLR2C	-1.63262893435147	0.989603253047763
ETHE1	-1.62684658175746	0.547937650973993
EI24	-1.62436131836787	0.90037402612561
KRT8	-1.6220982668593	0.111743161741007
CHP1	-1.61812936465635	0.076166429110799
RNF5	-1.61812936465635	0.254395744625412
IPO7	-1.61812936465635	0.598453660017055
ASCC3	-1.61812936465635	0.999999901519655
KLHDC10	-1.61812936465635	0.999999901519655
OPLAH	-1.61812936465635	0.999999901519655
NUDT5	-1.61812936465635	0.999999901519655
RFXANK	-1.61812936465635	0.999999901519655
STK25	-1.61812936465635	0.999999901519655
NOA1	-1.61812936465635	0.999999901519655
LINC01003	-1.61812936465635	0.999999901519655
NDUFAF6	-1.61812936465635	0.999999901519655
LLPH	-1.61812936465635	0.999999901519655
MYCBP	-1.61812936465635	0.999999901519655
RBM7	-1.61812936465635	0.999999901519655
NPDC1	-1.61812936465635	0.999999901519655
CHMP5	-1.61120995071656	0.106477425985737
OSBP	-1.60935915502863	0.176971796966181
PSMA4	-1.60935915502863	0.613392678053491
CD58	-1.60615672299028	0.515009402925535
HIGD1A	-1.60348258869196	0.087090646407376
BTBD1	-1.60348258869196	0.989603253047763
PFDN6	-1.60348258869196	0.989603253047763
ICA1	-1.60348258869196	0.999999901519655
RRAGD	-1.59927033740504	0.90037402612561
TIMMDC1	-1.59927033740504	0.980890319531459
NIBAN2	-1.59610305832636	0.040814460344073
STX8	-1.59610305832636	0.766947213332967
CIB1	-1.59363480273561	0.017534379026806
ECI1	-1.59259427254922	0.125787403699721
UBC	-1.59165715329516	8.52E-14
TMBIM1	-1.5910824888618	0.006177701559427
TSPO	-1.58679139812335	1.21E-11
FAM162A	-1.58272402852516	0.094097793881499
SINHCAF	-1.5737352452979	0.314632997677495
SMIM14	-1.5737352452979	0.342031481736103
TMED9	-1.5737352452979	0.469752353421119
MPST	-1.5737352452979	0.749375032446501
BABAM1	-1.5737352452979	0.766947213332967
AP1B1	-1.5737352452979	0.896438899459739
HUWE1	-1.5737352452979	0.991470879161137
SEC23B	-1.5737352452979	0.999999901519655
SLC48A1	-1.5737352452979	0.999999901519655
ZFYVE16	-1.5737352452979	0.999999901519655
CBWD5	-1.5737352452979	0.999999901519655
UNC119	-1.5737352452979	0.999999901519655
HOXC9	-1.5737352452979	0.999999901519655
BOD1	-1.5737352452979	0.999999901519655
TIMM21	-1.5737352452979	0.999999901519655
PSMG1	-1.5737352452979	0.999999901519655
FGF2	-1.5737352452979	0.999999901519655
ABCE1	-1.5737352452979	0.999999901519655
BTC	-1.5737352452979	0.999999901519655
CHM	-1.5737352452979	0.999999901519655
PRKX	-1.5737352452979	0.999999901519655
GAS2L1	-1.5737352452979	0.999999901519655
IL13RA1	-1.5737352452979	0.999999901519655
KNOP1	-1.5737352452979	0.999999901519655
APIP	-1.5737352452979	0.999999901519655
WDSUB1	-1.5737352452979	0.999999901519655
MIOS	-1.5737352452979	0.999999901519655
MTFR1	-1.5737352452979	0.999999901519655
HACD4	-1.5737352452979	0.999999901519655
ABITRAM	-1.5737352452979	0.999999901519655
DPH1	-1.5737352452979	0.999999901519655
PIGW	-1.5737352452979	0.999999901519655
RBM12	-1.5737352452979	0.999999901519655
KLHL7	-1.5737352452979	0.999999901519655
FRA10AC1	-1.5737352452979	0.999999901519655
CAMK2D	-1.5737352452979	0.999999901519655
VASN	-1.5737352452979	0.999999901519655
HIST2H2BE	-1.5737352452979	0.999999901519655
SMTN	-1.5737352452979	0.999999901519655
SMAD1	-1.5737352452979	0.999999901519655
PCDH18	-1.5737352452979	0.999999901519655
TUSC3	-1.5737352452979	0.999999901519655
MFGE8	-1.5737352452979	0.999999901519655
PKD1	-1.5737352452979	0.999999901519655
MTMR4	-1.5737352452979	0.999999901519655
COLGALT1	-1.5737352452979	0.999999901519655
GCLM	-1.5737352452979	0.999999901519655
CCSAP	-1.5737352452979	0.999999901519655
CISH	-1.5737352452979	0.999999901519655
ACAD9	-1.5737352452979	0.999999901519655
TBCCD1	-1.5737352452979	0.999999901519655
NCOA2	-1.5737352452979	0.999999901519655
JRKL	-1.5737352452979	0.999999901519655
TLE3	-1.5737352452979	0.999999901519655
FAM219B	-1.5737352452979	0.999999901519655
CMTR2	-1.5737352452979	0.999999901519655
ZBTB4	-1.5737352452979	0.999999901519655
SCO1	-1.5737352452979	0.999999901519655
EVI5L	-1.5737352452979	0.999999901519655
IRF2BP1	-1.5737352452979	0.999999901519655
ZNF480	-1.5737352452979	0.999999901519655
TFIP11	-1.5737352452979	0.999999901519655
NID1	-1.5737352452979	0.999999901519655
AC093323.1	-1.5737352452979	0.999999901519655
SSBP2	-1.5737352452979	0.999999901519655
QRSL1	-1.5737352452979	0.999999901519655
GOLM1	-1.5737352452979	0.999999901519655
MAGOHB	-1.5737352452979	0.999999901519655
PLXNC1	-1.5737352452979	0.999999901519655
MSI2	-1.5737352452979	0.999999901519655
CYSRT1	-1.5737352452979	0.999999901519655
OVOL2	-1.5737352452979	0.999999901519655
PTPN4	-1.5737352452979	0.999999901519655
TMPRSS2	-1.5737352452979	0.999999901519655
MRTFB	-1.5737352452979	0.999999901519655
VDAC2	-1.57056796621922	3.66E-05
PNPLA2	-1.56368158063398	0.194852075258831
CHMP2A	-1.55796792943958	0.058437590753921
MDH2	-1.55442177024107	8.08E-05
MRPL24	-1.55355736336027	0.684582430429489
DCAF7	-1.55355736336027	0.896438899459739
CHPT1	-1.55101516879782	0.010707961324249
BSG	-1.55027627247391	0.012450088801666
YWHAE	-1.54774003676496	0.003406929323369
CMAS	-1.54774003676496	0.999999901519655
AP2M1	-1.54642789930217	0.103074750118387
SYNGR1	-1.5457208691283	0.452952285713162
ITPR2	-1.54336159625438	0.217739428194499
CFH	-1.54336159625438	0.454394157796449
ATF7	-1.54336159625438	0.980890319531459
HMOX2	-1.54336159625438	0.999999901519655
NSF	-1.54336159625438	0.999999901519655
PMVK	-1.54336159625438	0.999999901519655
CD2AP	-1.5405683813627	0.697993805481003
GSPT1	-1.53951952995999	0.279472531289735
DSG1	-1.53720936927279	0.687857284612453
AP1S1	-1.53720936927279	0.999999901519655
LYPLA2	-1.53720936927279	0.999999901519655
CCNQ	-1.53720936927279	0.999999901519655
DAG1	-1.53720936927279	0.999999901519655
STT3B	-1.53309326080056	0.768912832760851
NAPA	-1.5297918977103	0.062731462275526
HDDC2	-1.52793155568478	0.999999901519655
DCUN1D1	-1.52793155568478	0.999999901519655
CERT1	-1.52793155568478	0.999999901519655
ERAL1	-1.52793155568478	0.999999901519655
SNX13	-1.52793155568478	0.999999901519655
AC010642.2	-1.52793155568478	0.999999901519655
MTA3	-1.52793155568478	0.999999901519655
NCBP2	-1.52793155568478	0.999999901519655
E2F4	-1.52793155568478	0.999999901519655
PEMT	-1.52793155568478	0.999999901519655
MTA2	-1.52793155568478	0.999999901519655
SNX14	-1.52793155568478	0.999999901519655
RMDN1	-1.52793155568478	0.999999901519655
AKAP11	-1.52793155568478	0.999999901519655
TMEM170A	-1.52793155568478	0.999999901519655
VBP1	-1.52793155568478	0.999999901519655
NMD3	-1.52793155568478	0.999999901519655
SIPA1	-1.52793155568478	0.999999901519655
WDR43	-1.52793155568478	0.999999901519655
GPANK1	-1.52793155568478	0.999999901519655
SGK1	-1.52434721833574	2.76E-06
MDH1	-1.52369456279831	0.011430742817894
PRDX1	-1.52330581845476	2.97E-13
COPS9	-1.5227513165791	0.139722802072607
TWF1	-1.52126782540377	0.25158352664633
HAT1	-1.52126782540377	0.556247700462852
FNTA	-1.52126782540377	0.66570683128411
PAM16	-1.51859369110544	0.630292018628348
GSK3B	-1.51859369110544	0.692090938567783
RCAN1	-1.51777883932389	0.305737769346712
ENO1	-1.51715171693153	2.59E-05
MICU1	-1.51233470063376	0.999999901519655
PRMT5	-1.51233470063376	0.999999901519655
ZSCAN18	-1.51233470063376	0.999999901519655
HSPD1	-1.50894012250083	0.003692064756009
ARF4	-1.50662104943936	0.086009558996993
TEX264	-1.50662104943936	0.671277353851918
EMC4	-1.50571682186925	0.123328721639797
EVPL	-1.50447258286079	0.852362497254584
USO1	-1.50447258286079	0.999999901519655
MIEN1	-1.50265214723642	0.07720960703696
STIP1	-1.50265214723642	0.38969375207558
AURKAIP1	-1.50108994346614	0.04050610999602
CLTC	-1.49973466385412	0.34672710272694
POLD2	-1.49973466385412	0.999999901519655
PBDC1	-1.49973466385412	0.999999901519655
GNB2	-1.49725651545054	0.000776316356667
CCDC80	-1.4943007778035	0.020000845054951
GCC2	-1.4943007778035	0.999999901519655
HADH	-1.4943007778035	0.999999901519655
MFF	-1.49127308510593	0.567378999867814
HSBP1L1	-1.49127308510593	0.755809011553876
ATP5MC3	-1.48817077053169	4.41E-08
COX16	-1.48800537127202	0.204247373361866
COX6C	-1.48773272740068	2.90E-08
NDUFC1	-1.48519857069624	0.001796141317989
HEBP2	-1.48432032446416	0.000366746275749
PRDX3	-1.48418366031961	0.045588998746025
PTGES3	-1.48062584090642	0.000845752893916
PGD	-1.48062584090642	0.443254728435629
TNF	-1.48062584090642	0.789309073631103
DUS1L	-1.48062584090642	0.849361082037216
WASL	-1.48062584090642	0.999999901519655
PEX11B	-1.48062584090642	0.999999901519655
ELP2	-1.48062584090642	0.999999901519655
FAM98A	-1.48062584090642	0.999999901519655
COQ10B	-1.48062584090642	0.999999901519655
TMEM115	-1.48062584090642	0.999999901519655
PPHLN1	-1.48062584090642	0.999999901519655
ABT1	-1.48062584090642	0.999999901519655
GTF2IRD1	-1.48062584090642	0.999999901519655
MFSD5	-1.48062584090642	0.999999901519655
FBXO22	-1.48062584090642	0.999999901519655
ETFDH	-1.48062584090642	0.999999901519655
BCL6	-1.48062584090642	0.999999901519655
ZNF626	-1.48062584090642	0.999999901519655
RSPRY1	-1.48062584090642	0.999999901519655
SYNJ2BP	-1.48062584090642	0.999999901519655
TIA1	-1.48062584090642	0.999999901519655
FAM172A	-1.48062584090642	0.999999901519655
LATS1	-1.48062584090642	0.999999901519655
MTMR2	-1.48062584090642	0.999999901519655
AKAP1	-1.48062584090642	0.999999901519655
OFD1	-1.48062584090642	0.999999901519655
TMEM127	-1.48062584090642	0.999999901519655
CBWD2	-1.48062584090642	0.999999901519655
CHCHD7	-1.48062584090642	0.999999901519655
PNPT1	-1.48062584090642	0.999999901519655
VPS33A	-1.48062584090642	0.999999901519655
ZC3H18	-1.48062584090642	0.999999901519655
GET1	-1.48062584090642	0.999999901519655
TMEM69	-1.48062584090642	0.999999901519655
DENND6A	-1.48062584090642	0.999999901519655
SNX18	-1.48062584090642	0.999999901519655
HOMER1	-1.48062584090642	0.999999901519655
PCBD2	-1.48062584090642	0.999999901519655
LY96	-1.48062584090642	0.999999901519655
WBP1L	-1.48062584090642	0.999999901519655
ZBED5	-1.48062584090642	0.999999901519655
CERS5	-1.48062584090642	0.999999901519655
ERI2	-1.48062584090642	0.999999901519655
KCTD13	-1.48062584090642	0.999999901519655
LDLRAD4	-1.48062584090642	0.999999901519655
FEM1A	-1.48062584090642	0.999999901519655
RRAGB	-1.48062584090642	0.999999901519655
C11orf74	-1.48062584090642	0.999999901519655
NMB	-1.48062584090642	0.999999901519655
WARS2	-1.48062584090642	0.999999901519655
FZD6	-1.48062584090642	0.999999901519655
TRUB1	-1.48062584090642	0.999999901519655
LSM14B	-1.48062584090642	0.999999901519655
NBPF26	-1.48062584090642	0.999999901519655
ZNHIT2	-1.48062584090642	0.999999901519655
METTL25	-1.48062584090642	0.999999901519655
KLF16	-1.48062584090642	0.999999901519655
MED7	-1.48062584090642	0.999999901519655
RCE1	-1.48062584090642	0.999999901519655
OTUD3	-1.48062584090642	0.999999901519655
ATF2	-1.48062584090642	0.999999901519655
YEATS2	-1.48062584090642	0.999999901519655
AC004130.2	-1.48062584090642	0.999999901519655
ITPRID1	-1.48062584090642	0.999999901519655
FZD3	-1.48062584090642	0.999999901519655
ATAD2	-1.48062584090642	0.999999901519655
GPRC5D-AS1	-1.48062584090642	0.999999901519655
CSNK1G1	-1.48062584090642	0.999999901519655
STK26	-1.48062584090642	0.999999901519655
CD200R1	-1.48062584090642	0.999999901519655
TBC1D10B	-1.48062584090642	0.999999901519655
PHF23	-1.48062584090642	0.999999901519655
HINT1	-1.47527260641221	3.00E-07
PSMB5	-1.47495709081973	0.122639002462858
CCDC107	-1.47320836934394	0.530910995716963
DECR1	-1.47185563127869	0.153665024695555
NDUFB6	-1.4706417523338	0.048186030075908
CHCHD5	-1.46989943431336	0.474347438721716
CFAP298	-1.46989943431336	0.999999901519655
UBA3	-1.46682004138139	0.999999901519655
FKBP9	-1.46682004138139	0.999999901519655
MRPL14	-1.46450617554314	0.556247700462852
DSTN	-1.46126051603949	4.54E-05
EMC10	-1.46126051603949	0.696491263338837
LBH	-1.46126051603949	0.999999901519655
TAGLN	-1.46126051603949	0.999999901519655
RND3	-1.46126051603949	0.999999901519655
PAK4	-1.46126051603949	0.999999901519655
FAM192A	-1.46126051603949	0.999999901519655
SLC39A8	-1.45637829465974	0.902363096970479
BUD23	-1.45637829465974	0.902363096970479
GNL2	-1.45637829465974	0.999999901519655
MRPL42	-1.45637829465974	0.999999901519655
SLK	-1.45637829465974	0.999999901519655
MTLN	-1.45509074879928	0.14541564393834
BAG5	-1.45415362954523	0.751901174804145
MANF	-1.44820436321404	0.281041912198735
SYNE2	-1.44820436321404	0.686514232251555
C1D	-1.44820436321404	0.90037402612561
BIRC6	-1.44820436321404	0.999999901519655
PCYOX1	-1.44820436321404	0.999999901519655
UROD	-1.44820436321404	0.999999901519655
DDX39A	-1.44820436321404	0.999999901519655
MRPL55	-1.44820436321404	0.999999901519655
MMAB	-1.44820436321404	0.999999901519655
RAB31	-1.44820436321404	0.999999901519655
SELENBP1	-1.44820436321404	0.999999901519655
IER5L	-1.44820436321404	0.999999901519655
EEF1AKNMT	-1.44820436321404	0.999999901519655
MRPL1	-1.44820436321404	0.999999901519655
GLG1	-1.44820436321404	0.999999901519655
GALK1	-1.44820436321404	0.999999901519655
ALDH2	-1.4440999648813	0.420495228519757
ZDHHC12	-1.44163170929056	0.789309073631103
C1orf122	-1.44163170929056	0.991470879161137
AP1S3	-1.43880566521179	0.941126186919236
OPA1	-1.43880566521179	0.999999901519655
HMGCR	-1.43880566521179	0.999999901519655
SARS	-1.43623172154797	0.624523977399887
AGPAT2	-1.43623172154797	0.815386413927901
PDCD6IP	-1.43171624042547	0.746556964342666
EXOC6	-1.43171624042547	0.999999901519655
CRELD2	-1.43171624042547	0.999999901519655
UBAP2L	-1.43171624042547	0.999999901519655
CCNL2	-1.43171624042547	0.999999901519655
TMEM214	-1.43171624042547	0.999999901519655
SEC24B	-1.43171624042547	0.999999901519655
OGFRL1	-1.43171624042547	0.999999901519655
YKT6	-1.43171624042547	0.999999901519655
VPS37A	-1.43171624042547	0.999999901519655
ATP6V1B2	-1.43171624042547	0.999999901519655
IDE	-1.43171624042547	0.999999901519655
PAAF1	-1.43171624042547	0.999999901519655
CCNK	-1.43171624042547	0.999999901519655
RAB11FIP5	-1.43171624042547	0.999999901519655
SFXN4	-1.43171624042547	0.999999901519655
AC006064.4	-1.43171624042547	0.999999901519655
CHD8	-1.43171624042547	0.999999901519655
MMUT	-1.43171624042547	0.999999901519655
SACM1L	-1.43171624042547	0.999999901519655
MTREX	-1.43171624042547	0.999999901519655
ENTPD4	-1.43171624042547	0.999999901519655
MRPL48	-1.43171624042547	0.999999901519655
SLC25A5	-1.43133054464965	1.38E-08
SPTAN1	-1.42934533596273	0.302703852873107
NDUFS3	-1.42617805688404	0.289011112494724
UGP2	-1.42383981481484	0.289482246417498
RALBP1	-1.42311338225121	0.047762636360133
ARF6	-1.42173215185285	0.426548956397722
AHCYL1	-1.42173215185285	0.622966975240243
DIMT1	-1.42173215185285	0.999999901519655
TES	-1.42173215185285	0.999999901519655
MAD2L1BP	-1.42173215185285	0.999999901519655
PSMD13	-1.41808437483771	0.771479387176168
NDUFS8	-1.41599578230371	0.026277418106515
STXBP3	-1.41503749927884	0.999999901519655
COASY	-1.41503749927884	0.999999901519655
PICALM	-1.41503749927884	0.999999901519655
EIF2B1	-1.41503749927884	0.999999901519655
ARFGEF2	-1.41503749927884	0.999999901519655
NRBF2	-1.41503749927884	0.999999901519655
TTC32	-1.41503749927884	0.999999901519655
BAG3	-1.41245433826484	0.323460966488601
ATF7IP	-1.41023651301502	0.999999901519655
UBE3C	-1.41023651301502	0.999999901519655
DBN1	-1.41023651301502	0.999999901519655
GSTK1	-1.40831163609053	0.000427140701613
OS9	-1.40513564132216	0.459022794873606
ABCF1	-1.40381024385559	0.83017057964195
CRNDE	-1.40381024385559	0.999999901519655
HLA-DPB1	-1.40381024385559	0.999999901519655
HSBP1	-1.40225477735355	0.023191380925278
NDUFV2	-1.40155426991522	0.014384248537802
TM9SF3	-1.39970584552285	0.257912125271876
FCGRT	-1.39970584552285	0.284161843007225
RHOB	-1.39816368071445	0.839237439831962
PCMT1	-1.39476510425258	0.395521102612897
ARF1	-1.38899536544085	0.001165504230021
MRFAP1	-1.38109016735551	0.194485255850894
PDHB	-1.38109016735551	0.556247700462852
CS	-1.38109016735551	0.789309073631103
SMU1	-1.38109016735551	0.876170726019652
CIAPIN1	-1.38109016735551	0.90037402612561
SCAMP3	-1.38109016735551	0.916393736142208
SRPRB	-1.38109016735551	0.991900111118121
AASDHPPT	-1.38109016735551	0.991900111118121
KLC1	-1.38109016735551	0.999999901519655
PPP1R14C	-1.38109016735551	0.999999901519655
MTERF4	-1.38109016735551	0.999999901519655
CHTF8	-1.38109016735551	0.999999901519655
DUSP22	-1.38109016735551	0.999999901519655
MRPS25	-1.38109016735551	0.999999901519655
APPL2	-1.38109016735551	0.999999901519655
MRPL28	-1.38109016735551	0.999999901519655
ASPSCR1	-1.38109016735551	0.999999901519655
CBX1	-1.38109016735551	0.999999901519655
BRWD1	-1.38109016735551	0.999999901519655
LRRC8A	-1.38109016735551	0.999999901519655
TUSC2	-1.38109016735551	0.999999901519655
ATL1	-1.38109016735551	0.999999901519655
MPHOSPH10	-1.38109016735551	0.999999901519655
FRAT2	-1.38109016735551	0.999999901519655
PES1	-1.38109016735551	0.999999901519655
IRAK1	-1.38109016735551	0.999999901519655
CPSF2	-1.38109016735551	0.999999901519655
DRG2	-1.38109016735551	0.999999901519655
PHF11	-1.38109016735551	0.999999901519655
ICMT	-1.38109016735551	0.999999901519655
IARS	-1.38109016735551	0.999999901519655
PHLDA3	-1.38109016735551	0.999999901519655
SNRNP35	-1.38109016735551	0.999999901519655
CES2	-1.38109016735551	0.999999901519655
RRNAD1	-1.38109016735551	0.999999901519655
ATG4B	-1.38109016735551	0.999999901519655
DNAJC13	-1.38109016735551	0.999999901519655
AJM1	-1.38109016735551	0.999999901519655
EFTUD2	-1.38109016735551	0.999999901519655
TMEM60	-1.38109016735551	0.999999901519655
NHS	-1.38109016735551	0.999999901519655
FST	-1.38109016735551	0.999999901519655
